,namespace,grade,Porcentagem de visualização de relatórios de AA
1173,physicscidadenova,ef 5o ano,0.215
1174,physicscidadenova,ef 6o ano,0.424390243902439
1175,physicscidadenova,ef 7o ano,0.475
1176,physicscidadenova,ef 8o ano,0.4393939393939394
1177,physicscidadenova,ef 9o ano,0.4107142857142857
1178,physicscidadenova,em 1a serie,0.17305236270753513
1179,physicscidadenova,em 2a serie,0.185199841709537
1180,physicscidadenova,em 3a serie,0.1436008676789588
1181,physicscidadenova,outro,0.23045267489711935
1182,physicsconselheirofurtado,em 1a serie,0.1486111111111111
1183,physicsconselheirofurtado,em 2a serie,0.14184636118598382
1184,physicsconselheirofurtado,em 3a serie,0.17328519855595667
1185,physicsconselheirofurtado,outro,0.0
1186,physicsmacapa,ef 6o ano,0.0
1187,physicsmacapa,ef 7o ano,0.3939393939393939
1188,physicsmacapa,ef 8o ano,0.3253968253968254
1189,physicsmacapa,ef 9o ano,0.38333333333333336
1190,physicsmacapa,em 1a serie,0.36507936507936506
1191,physicsmacapa,em 2a serie,0.16326530612244897
1192,physicsmacapa,em 3a serie,0.1365079365079365
1193,physicsmacapa,outro,0.25675675675675674
1194,physicsumarizal,ef 2o ano,0.3188405797101449
1195,physicsumarizal,ef 3o ano,0.23893805309734514
1196,physicsumarizal,ef 4o ano,0.25925925925925924
1197,physicsumarizal,ef 5o ano,0.3416149068322981
1198,physicsumarizal,ef 6o ano,0.2336065573770492
1199,physicsumarizal,ef 7o ano,0.28835978835978837
1200,physicsumarizal,ef 8o ano,0.18387096774193548
1201,physicsumarizal,ef 9o ano,0.24609375
1202,physicsumarizal,em 1a serie,0.11953125
1203,physicsumarizal,em 2a serie,0.10555555555555556
1204,physicsumarizal,em 3a serie,0.1245366938472943
1205,pioxi,ef 1o ano,0.3902439024390244
1206,pioxi,ef 2o ano,0.43041237113402064
1207,pioxi,ef 3o ano,0.23872679045092837
1208,pioxi,ef 4o ano,0.5089408528198074
1209,pioxi,ef 5o ano,0.5464052287581699
1210,pioxi,ef 6o ano,0.91701244813278
1211,pioxi,ef 7o ano,0.9507829977628636
1212,pioxi,ef 8o ano,0.8918650793650794
1213,pioxi,ef 9o ano,0.5852842809364549
1214,pioxi,em 1a serie,0.523989898989899
1215,pioxi,em 2a serie,0.7519640852974186
1216,pioxi,em 3a serie,0.5697211155378487
1217,pioxi,outro,0.0
1218,pioxii,ef 3o ano,0.0
1219,pioxii,ef 7o ano,0.0
1220,pioxii,ef 9o ano,0.0
1221,pioxii,em 1a serie,0.0
1222,pioxii,em 2a serie,0.0
1223,pioxii,em 3a serie,0.0
1224,pioxiicolegio,ef 6o ano,0.0
1225,pioxiicolegio,ef 9o ano,0.6309523809523809
1226,pioxiicolegio,em 1a serie,0.59140625
1227,pioxiicolegio,em 2a serie,0.6780219780219781
1228,pioxiicolegio,em 3a serie,0.7104430379746836
1229,plannetaosasco,ef 2o ano,0.0
1230,plannetaosasco,ef 3o ano,0.0
1231,plannetataboao,ef 1o ano,0.025796178343949046
1232,plannetataboao,ef 2o ano,0.028822815533980584
1233,plannetataboao,ef 3o ano,0.02883435582822086
1234,plannetataboao,ef 4o ano,0.041282995702885204
1235,plannetataboao,ef 5o ano,0.05441664154356346
1236,playpen,em 1a serie,0.0
1237,poliedro,outro,0.0
1238,poliedropv,outro,0.0
1239,portalsas,ef 1o ano,0.0
1240,portinari,ef 2o ano,0.0
1241,portinari,ef 3o ano,0.9259259259259259
1242,portinari,ef 4o ano,0.9227272727272727
1243,portinari,ef 5o ano,0.9523809523809523
1244,portinari,ef 6o ano,0.9132867132867133
1245,portinari,ef 7o ano,0.776036866359447
1246,portinari,ef 8o ano,0.8244531688166012
1247,portinari,ef 9o ano,0.8437654016757024
1248,portinari,em 1a serie,0.63670197537933
1249,portinari,em 2a serie,0.5513196480938416
1250,portinari,em 3a serie,0.6673936750272628
1251,porto,ef 1o ano,0.0
1252,porto,ef 6o ano,0.06642066420664207
1253,porto,ef 7o ano,0.13056379821958458
1254,porto,ef 8o ano,0.26586741889985893
1255,porto,ef 9o ano,0.4177323103154305
1256,porto,em 1a serie,0.5553932818693929
1257,porto,em 2a serie,0.46289445048966266
1258,porto,em 3a serie,0.507854821235103
1259,portoseguro,ef 1o ano,0.0
1260,portoseguro,ef 4o ano,0.0921242774566474
1261,portoseguro,em 1a serie,0.0
1262,positivo,ef 1o ano,0.0
1263,positivo,ef 3o ano,0.0
1264,positivo,ef 5o ano,0.0
1265,positivoon,em 3a serie,0.0
1266,preparatec,ef 3o ano,0.0
1267,preparatec,ef 7o ano,0.0
1268,preparatec,ef 9o ano,0.0
1269,preparatec,em 1a serie,0.0
1270,preparatec,em 2a serie,0.0
1271,preparatec,em 3a serie,0.0
1272,preparavest,ef 3o ano,0.0
1273,preparavest,ef 7o ano,0.0
1274,preparavest,ef 9o ano,0.0
1275,preparavest,em 1a serie,0.0
1276,preparavest,em 2a serie,0.0
1277,preparavest,em 3a serie,0.0
1278,prevest,outro,0.3225806451612903
1279,prisma,ef 3o ano,0.0
1280,prisma,ef 7o ano,0.0
1281,prisma,ef 9o ano,0.0
1282,prisma,em 1a serie,0.0
1283,prisma,em 2a serie,0.0
1284,prisma,em 3a serie,0.0
1285,prismapatrocinio,ef 2o ano,0.43243243243243246
1286,prismapatrocinio,ef 4o ano,0.6285714285714286
1287,prismapatrocinio,ef 5o ano,0.5683760683760684
1288,prismapatrocinio,ef 6o ano,0.6068376068376068
1289,prismapatrocinio,ef 7o ano,0.7621035058430717
1290,prismapatrocinio,ef 8o ano,0.6047979797979798
1291,prismapatrocinio,ef 9o ano,0.517829457364341
1292,prismapatrocinio,em 1a serie,0.4690641918020108
1293,prismapatrocinio,em 2a serie,0.4893292682926829
1294,prismapatrocinio,em 3a serie,0.21306092666909887
1295,prismapatrocinio,outro,0.3744725738396624
1296,profederal,ef 6o ano,0.0
1297,profederal,outro,0.16570327552986513
1298,progressaodc,ef 6o ano,0.0
1299,progressaodc,em 1a serie,0.5925457991156032
1300,progressaodc,em 2a serie,0.5739081746920492
1301,progressaodc,em 3a serie,0.5285810356422327
1302,progressaoeducacao,ef 6o ano,0.0
1303,progressaoig,ef 6o ano,0.9160714285714285
1304,progressaoig,ef 7o ano,0.9140211640211641
1305,progressaoig,ef 9o ano,1.0
1306,progressaoig,em 1a serie,0.8051628764597418
1307,progressaoig,em 2a serie,0.46153846153846156
1308,progressaoig,em 3a serie,0.6444444444444445
1309,progressaoig,outro,1.0
1310,projetodeventoempopa,ef 3o ano,0.0
1311,projetodeventoempopa,ef 7o ano,0.0
1312,projetodeventoempopa,ef 9o ano,0.0
1313,projetodeventoempopa,em 1a serie,0.0
1314,projetodeventoempopa,em 2a serie,0.0
1315,projetodeventoempopa,em 3a serie,0.0
1316,projetogauss,ef 3o ano,0.0
1317,projetogauss,ef 7o ano,0.0
1318,projetogauss,ef 9o ano,0.0
1319,projetogauss,em 1a serie,0.0
1320,projetogauss,em 2a serie,0.0
1321,projetogauss,em 3a serie,0.0
1322,projetogauss,outro,0.0
1323,provaspoliedro,ef 1o ano,0.0
1324,provaspoliedro,ef 6o ano,0.5049226441631505
1325,provaspoliedro,ef 7o ano,0.6515323496027242
1326,provaspoliedro,ef 8o ano,0.5474452554744526
1327,provaspoliedro,ef 9o ano,0.282312925170068
1328,provaspoliedro,em 1a serie,0.07911315725708747
1329,provaspoliedro,em 2a serie,0.07396877649758092
1330,provaspoliedro,em 3a serie,0.020514169241896245
1331,provaspoliedro,outro,0.0595405319679188
1332,psantagema,ef 6o ano,0.6923076923076923
1333,psantagema,ef 7o ano,0.6826923076923077
1334,psantagema,ef 8o ano,0.4519230769230769
1335,psantagema,ef 9o ano,0.9919354838709677
1336,psantagema,em 1a serie,0.6329113924050633
1337,psantagema,em 2a serie,0.6538461538461539
1338,psantagema,em 3a serie,0.7104072398190046
1339,psantagema,outro,0.8333333333333334
1340,qescola,ef 1o ano,0.5
1341,qescola,ef 2o ano,0.0
1342,qescola,ef 3o ano,0.0
1343,qescola,ef 5o ano,0.03333333333333333
1344,qescola,ef 6o ano,0.02564102564102564
1345,qescola,ef 7o ano,0.0
1346,qescola,ef 9o ano,0.0
1347,qescola,em 1a serie,0.001985440105890139
1348,qescola,em 2a serie,0.02564102564102564
1349,qescola,em 3a serie,0.04433497536945813
1350,qescola,outro,0.13333333333333333
1351,qi,em 3a serie,0.0
1352,rede,ef 9o ano,0.0
1353,redeapogeu,em 1a serie,0.0
1354,redefilhasdejesus,em 1a serie,0.0
1355,redeinspira,ef 1o ano,0.0
1356,redeisaacnewton,ef 3o ano,0.0
1357,redeisaacnewton,ef 7o ano,0.0
1358,redeisaacnewton,ef 9o ano,0.0
1359,redeisaacnewton,em 1a serie,0.0
1360,redeisaacnewton,em 2a serie,0.0
1361,redeisaacnewton,em 3a serie,0.0
1362,reges,em 1a serie,0.0
1363,relacionamento,ef 6o ano,0.0
1364,relacionamento,em 1a serie,0.0
1365,riobrancocampinas,em 1a serie,0.0
1366,saberviver,ef 4o ano,0.0
1367,saberviver,ef 5o ano,0.19791666666666666
1368,saea,em 1a serie,0.0
1369,saedigital,ef 6o ano,0.0
1370,sagradafamilia,em 1a serie,0.2413793103448276
1371,sagradafamilia,em 2a serie,0.3472222222222222
1372,sagradafamilia,em 3a serie,0.29411764705882354
1373,santacruz,em 1a serie,0.0
1374,santadoroteia,ef 9o ano,0.05555555555555555
1375,santadoroteia,em 1a serie,0.05555555555555555
1376,santadoroteia,em 2a serie,0.11904761904761904
1377,santadoroteia,em 3a serie,0.0
1378,santamarcelina,em 1a serie,0.0
1379,santamaria,em 1a serie,0.0
1380,santamariacn,em 2a serie,0.6326923076923077
1381,santamariacn,em 3a serie,0.5161744022503516
1382,santoagostinho,em 1a serie,0.0
1383,santoagostinholeblon,em 1a serie,0.0
1384,santoagostinhomg,ef 1o ano,0.0
1385,santoagostinhomg,em 1a serie,0.0
1386,santoamerico,ef 1o ano,0.0
1387,santoamerico,ef 6o ano,0.5914893617021276
1388,santoamerico,ef 7o ano,0.7248062015503876
1389,santoamerico,ef 8o ano,0.6900584795321637
1390,santoamerico,ef 9o ano,0.5617673579801623
1391,santoamerico,em 1a serie,0.2559857361181864
1392,santoamerico,em 2a serie,0.12056480811006517
1393,santoamerico,em 3a serie,0.25071225071225073
1394,santoamerico,outro,0.20169304379830696
1395,santoamericoteste,em 1a serie,0.0
1396,santoantonio,ef 1o ano,0.0
1397,santoantonio,em 1a serie,0.0
1398,santoantonio,em 3a serie,0.0
1399,saobento,em 1a serie,0.0
1400,saojosecaxiasdosul,em 1a serie,0.0
1401,saoluiz,ef 1o ano,0.0
1402,saoluiz,em 1a serie,0.0
1403,sas,em 1a serie,0.0
1404,sasadapt,ef 1o ano,0.5
1405,sasadapt,em 1a serie,0.0
1406,sasadaptem,ef 1o ano,0.0
1407,sasadaptem,em 1a serie,0.0
1408,sasadaptfund,em 1a serie,0.0
1409,sasadaptrelatorios,em 1a serie,0.0
1410,saseducacao,em 1a serie,0.0
1411,seletivoeducallis,ef 5o ano,0.0
1412,seletivoeducallis,ef 7o ano,0.0
1413,seletivoeducallis,ef 8o ano,0.0
1414,seletivoeducallis,em 1a serie,0.0
1415,seletivoeducallis,em 2a serie,0.14285714285714285
1416,serios,em 1a serie,0.0
1417,simbios,outro,0.07509881422924901
1418,simuladoita,outro,0.0163265306122449
1419,sistemaprima,ef 3o ano,0.0
1420,sistemaprima,ef 7o ano,0.0
1421,sistemaprima,ef 9o ano,0.0
1422,sistemaprima,em 1a serie,0.0
1423,sistemaprima,em 2a serie,0.0
1424,sistemaprima,em 3a serie,0.0
1425,sme,ef 6o ano,0.0
1426,sobral,outro,0.0
1427,solarcursinho,ef 4o ano,0.0
1428,souhabilis,ef 6o ano,0.0
1429,souhabilis,em 3a serie,0.08072916666666667
1430,souhabilis,outro,0.143658810325477
1431,spdacruz,ef 3o ano,0.0
1432,spdacruz,ef 6o ano,0.9572368421052632
1433,spdacruz,ef 7o ano,0.9388560157790927
1434,spdacruz,ef 8o ano,0.930783242258652
1435,spdacruz,ef 9o ano,0.805408271474019
1436,spdacruz,em 1a serie,0.798454603992273
1437,spdacruz,em 2a serie,0.6088034717916925
1438,spdacruz,em 3a serie,0.6129831516352825
1439,stellamarisaguaverde,ef 2o ano,0.28651685393258425
1440,stellamarisaguaverde,ef 3o ano,0.5
1441,stellamarisaguaverde,ef 4o ano,0.42142857142857143
1442,stellamarisaguaverde,ef 5o ano,0.4142857142857143
1443,stellamarisaguaverde,ef 6o ano,0.56973293768546
1444,stellamarisaguaverde,ef 7o ano,0.6356275303643725
1445,stellamarisjuveve,ef 2o ano,0.18098159509202455
1446,stellamarisjuveve,ef 3o ano,0.23681592039800994
1447,stellamarisjuveve,ef 4o ano,0.4813233724653148
1448,stellamarisjuveve,ef 5o ano,0.5321931589537223
1449,stellamarisjuveve,ef 6o ano,0.5450121654501217
1450,stellamarisjuveve,ef 7o ano,0.5763239875389408
1451,stellamarisjuveve,ef 8o ano,0.5095486111111112
1452,stellamarisjuveve,ef 9o ano,0.4463878326996198
1453,stellamarisjuveve,em 1a serie,0.25184375853591917
1454,stellamarisjuveve,em 2a serie,0.32046783625730996
1455,stellamarisjuveve,em 3a serie,0.638095238095238
1456,stellamarisjuveve,outro,0.10989010989010989
1457,stellamarisxaxim,ef 2o ano,0.13297872340425532
1458,stellamarisxaxim,ef 3o ano,0.08634538152610442
1459,stellamarisxaxim,ef 4o ano,0.2909356725146199
1460,stellamarisxaxim,ef 5o ano,0.32292787944025836
1461,stellamarisxaxim,ef 6o ano,0.4488778054862843
1462,stellamarisxaxim,ef 7o ano,0.4625
1463,stellamarisxaxim,ef 8o ano,0.3978328173374613
1464,stellamarisxaxim,ef 9o ano,0.3894736842105263
1465,stellamarisxaxim,em 1a serie,0.3771377137713771
1466,stellamarisxaxim,em 2a serie,0.26214574898785425
1467,stellamarisxaxim,em 3a serie,0.6043956043956044
1468,studos,em 1a serie,0.3333333333333333
1469,testevictorhugo,ef 7o ano,0.0
1470,testevictorhugo,em 1a serie,0.0
1471,tomasdeaquino,em 1a serie,0.0
1472,topguncolombo,em 3a serie,0.0
1473,uirapuru,ef 6o ano,0.0
1474,universitariolondrina,ef 3o ano,0.019230769230769232
1475,universitariolondrina,ef 4o ano,0.73828125
1476,universitariolondrina,ef 5o ano,0.8095238095238095
1477,universitariolondrina,ef 6o ano,0.6538339166401527
1478,universitariolondrina,ef 7o ano,0.6142573273720815
1479,universitariolondrina,ef 8o ano,0.6328552803129074
1480,universitariolondrina,ef 9o ano,0.4530758226037196
1481,universitariolondrina,em 1a serie,0.2823065195946552
1482,universitariolondrina,em 2a serie,0.22248992647364266
1483,universitariolondrina,em 3a serie,0.11769100831600832
1484,universitariolondrina,outro,0.2124223602484472
1485,universobarcarena,ef 1o ano,0.07160493827160494
1486,universobarcarena,ef 2o ano,0.20728291316526612
1487,universobarcarena,ef 3o ano,0.08529741863075196
1488,universobarcarena,ef 4o ano,0.1565217391304348
1489,universobarcarena,ef 5o ano,0.143879173290938
1490,universobarcarena,ef 6o ano,0.5038674033149171
1491,universobarcarena,ef 7o ano,0.4768211920529801
1492,universobarcarena,ef 8o ano,0.3532608695652174
1493,universobarcarena,ef 9o ano,0.5254491017964071
1494,universobarcarena,em 1a serie,0.2926646706586826
1495,universobarcarena,em 2a serie,0.2926315789473684
1496,universobarcarena,em 3a serie,0.2559774964838256
1497,veracruz,em 1a serie,0.0
1498,vertice,em 1a serie,0.0
1499,villalobos,ef 3o ano,0.0
1500,villalobos,ef 4o ano,0.7619047619047619
1501,villalobos,ef 5o ano,0.783068783068783
1502,villalobos,ef 6o ano,0.5397653194263363
1503,villalobos,ef 7o ano,0.6920529801324503
1504,villalobos,ef 8o ano,0.5954861111111112
1505,villalobos,ef 9o ano,0.5943396226415094
1506,villalobos,em 1a serie,0.6113681427627231
1507,villalobos,em 2a serie,0.5661375661375662
1508,villalobos,em 3a serie,0.5436974789915966
1509,visaorecife,em 1a serie,0.0
1510,vitae,ef 2o ano,0.0
1511,vitalbrazil,em 1a serie,0.0
1512,wilsondeandradebarreto,em 1a serie,0.0
