,namespace,Porcentagem de engajamento em AAs,Número de AAs por turma,Média de exercícios de AA por turma,Tempo de correção por aluno por questão,Tempo médio entre criação e publicação de AA por questão,Tempo médio entre publicação e ínicio de AA,Porcentagem de visualização de relatórios de AA,Porcentagem de relatórios de AA visualizados por docente,Porcentagem de administrantes que visualizaram relatórios de AA
801,colegiolamarck,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
802,colegiolasalleaguasclaras,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
803,colegiolebiste,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
804,colegiolegado,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
805,colegiolemeitapeva,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
806,colegioliceujardim,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
807,colegiolider,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
808,colegioliliental,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
809,colegiolimanogueira,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
810,colegiolobato,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
811,colegiolouveira,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
812,colegioloyola,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
813,colegioluizacora,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
814,colegiolumiar,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
815,colegiomadrededeus,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
816,colegiomagno,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
817,colegiomarcioseno,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
818,colegiomarcondes,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
819,colegiomargirus,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
820,colegiomariahelena,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
821,colegiomaristaparanaense,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
822,colegiomarthafalcao,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
823,colegiomaster,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
824,colegiomasternatal,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
825,colegiomastersp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
826,colegiomauriciosalles,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
827,colegiomenezesesousa,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
828,colegiomeninojesus,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
829,colegiometropolitan,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
830,colegiomilitardompedroii,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
831,colegiomodulo,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
832,colegiomonjolo,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
833,colegiomontesclaros,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
834,colegiomontessori,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
835,colegiomotiva,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
836,colegiomundoideal,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
837,colegionatureza,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
838,colegionazareth,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
839,colegionossasenhoradelourdes,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
840,colegionotadez,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
841,colegioobjetivosorocaba,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
842,colegioocteto,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
843,colegioodysseus,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
844,colegioomega,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
845,colegiootacilio,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
846,colegiopalmares,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
847,colegiopel,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
848,colegiopetropolis,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
849,colegiopitagoraspe,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
850,colegioplus,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
851,colegioportadosol,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
852,colegiopremiumgentil,0.0,0.0,0.0,0,0,0,0.0,0.0,0.3333333333333333
853,colegiopresbiterianobras,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
854,colegiopresbiterianosimonton,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
855,colegioprevejau,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
856,colegioprimeiromundo,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
857,colegiopurificacao,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
858,colegiopurissimo,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
859,colegioquadrangular,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
860,colegiorainhadobrasil,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
861,colegioraiodesol,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
862,colegiorgf,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
863,colegiorodriguesdias,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
864,colegiosagradafamilia,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
865,colegiosagradocoracaobvp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
866,colegiosaloni,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
867,colegiosantaangela,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
868,colegiosantacatarina,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
869,colegiosantacecilia,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
870,colegiosantaclara,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
871,colegiosantaesmeralda,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
872,colegiosantamarcelina,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
873,colegiosantamariaminas,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
874,colegiosantamonicalimoeiro,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
875,colegiosantanapr,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
876,colegiosantateresinha,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
877,colegiosantoandre,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
878,colegiosantotomasdeaquino,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
879,colegiosaocarlos,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
880,colegiosaojose,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
881,colegiosaolucas,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
882,colegiosaomateus,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
883,colegiosaomiguel,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
884,colegiosaosalvador,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
885,colegioseal,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
886,colegiosenes,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
887,colegiosepp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
888,colegioserecrescer,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
889,colegioshalom,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
890,colegiosiglan,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
891,colegiosincrona,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
892,colegiosp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
893,colegiosupremodaamazonia,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
894,colegiosussurana,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
895,colegiosuzart,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
896,colegiotelescastelao,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
897,colegiotelesmourabrasil,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
898,colegioteleyos,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
899,colegiotravessia,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
900,colegiouneouro,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
901,colegiounirs,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
902,colegiouniversitario,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
903,colegiovalparaiso,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
904,colegioveiga,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
905,colegiovitoria,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
906,colegiovitoriaregia,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
907,colegiovivopiracicaba,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
908,colegiozenite,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
909,colegiozerohum,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
910,coloniadosaber,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
911,colprogressao,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
912,colsaberviver,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
913,colsantacatarina,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
914,colsaojose,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
915,comenius,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
916,comeniusuberaba,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
917,concordia,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
918,conexao,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
919,confessionalmonza,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
920,conhecereducacional,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
921,conosco,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
922,conosquinho,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
923,conradochaves,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
924,consepe,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
925,contec,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
926,conteudos,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
927,conteudos6,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
928,cooedita,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
929,cooeduc,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
930,coopeccaetite,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
931,coopenriopreto,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
932,coopermundi,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
933,cotemig,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
934,cpcentenario,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
935,cpchamberlain,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
936,cpresbsp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
937,cpv,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
938,cpvc,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
939,crecei,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
940,criancaesperanca,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
941,cristadecuritiba,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
942,cristaoantenorthomazi,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
943,cristaodapenha,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
944,cristaonovavida,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
945,cristoreimarau,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
946,crlicaoevida,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
947,cruzesousa,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
948,cs,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
949,csa,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
950,csaci,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
951,csasp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
952,cscatarina,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
953,cscgo,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
954,csjcanguaretamarn,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
955,csmabh,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
956,cssg,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
957,csvp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
958,ctbmsa,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
959,ctem,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
960,cursinhoines,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
961,cursoacre,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
962,cursoclaudiomuniz,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
963,cursocn,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
964,cursoequacao,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
965,cursofap,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
966,cursologhus,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
967,darwinvilavelha,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
968,dbosco,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
969,dcc,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
970,descomplica,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
971,devry,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
972,dialeticacursos,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
973,dimensao,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
974,dimensaopa,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
975,discere,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
976,djangogirls,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
977,djanirapereira,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
978,dlp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
979,dom,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
980,domboscogru,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
981,domboscoos,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
982,domhelder,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
983,dominiusprincipius,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
984,dominusprincipius,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
985,dorothea,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
986,dpaschoal,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
987,dsjujy,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
988,duque,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
989,duquecastilho,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
990,e24h,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
991,eabsf,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
992,eacs,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
993,eadcmm,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
994,eag,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
995,eajam,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
996,earcadenoe,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
997,ebatistadeipiau,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
998,ebcd,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
999,ebei,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1000,eblighthouse,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1001,ecaminhodosanjos,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1002,ecatuparticipacoes,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1003,ecml,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1004,ecompo,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1005,edhumbertodecampos,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1006,edificandogeracoes,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1007,editoracristaevangelica,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1008,edivancalixto,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1009,edlauravicuna,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1010,educacaoinfantilsemear,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1011,educacional,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1012,educacionalsemear,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1013,educallesser,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1014,educamob,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1015,educandario,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1016,educandariodosaber,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1017,educandariogoncalvesdearaujo,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1018,educandarionospassosdejesus,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1019,educandusilha,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1020,educaprime,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1021,educardpaschoal,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1022,educativasaocarlos,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1023,educglauberrocha,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1024,eduqualis,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1025,eeacg,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1026,eeagm,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1027,eeejds,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1028,eeemba,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1029,eeheitor,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1030,eemanaus,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1031,eemariahelenadasilva,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1032,eepensareagir,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1033,efaculdades,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1034,egocg,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1035,eicoracaodemaria,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1036,ejjg,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1037,eldapereira,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1038,eletron,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1039,elev,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1040,eliteemilianoperneta,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1041,eliza,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1042,eloeducacional,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1043,embaixadores,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1044,emece,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1045,emefmaria,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1046,emgovernadorleonelbrizola,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1047,emiliaferreiro,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1048,emsaopedro,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1049,enec,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1050,energiaativa,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1051,engenhomoscou,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1052,englishclass,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1053,englishclub,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1054,enovoalvo,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1055,ensinamais,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1056,ensinarbrasil,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1057,ensinoteclondrina,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1058,entendabncc,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1059,eokiko,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1060,equalizar,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1061,equipepontenova,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1062,equiperecife,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1063,erasmobraga,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1064,eremamaurydemedeiros,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1065,escolaagnusdei,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1066,escolaalecrim,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1067,escolaalencar,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1068,escolaarcasp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1069,escolabatistacriativa,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1070,escolabedelandia,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1071,escolabemmequer,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1072,escolabetuel,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1073,escolabezerrademenezes,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1074,escolacastelokids,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1075,escolacastroalves,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1076,escolacemepe,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1077,escolacenesitaml,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1078,escolaceuazul,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1079,escolacrescimento,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1080,escolacristaba,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1081,escolacristaboaviagem,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1082,escolacristacandeias,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1083,escolacristaemaldeia,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1084,escolacristaempiedade,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1085,escolacristal,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1086,escolacristanavarzea,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1087,escolacristasumare,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1088,escolacristorei,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1089,escoladauri,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1090,escoladinamicaiturama,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1091,escolaeboasnovas,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1092,escolaeducativa,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1093,escolaesfera,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1094,escolaespacoeducacao,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1095,escolafamiliaagricula,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1096,escolaformacao,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1097,escolagappe,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1098,escolagenesis,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1099,escolagenesisbrejo,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1100,escolagovernadorluiz,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1101,escolagpc,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1102,escolagregorio,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1103,escolahwallon,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1104,escolaimpacto,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1105,escolainewton,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1106,escolainovacao,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1107,escolainternacionalgoiania,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1108,escolajoaocalvino,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1109,escolajoseamerico,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1110,escolajoseflorencio,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1111,escolakadima,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1112,escolakodomo,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1113,escolaleticiateixeira,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1114,escolamariabernarda,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1115,escolamaritel,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1116,escolamobile,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1117,escolamodelada,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1118,escolamonteirolobato,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1119,escolamonza,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1120,escolanie,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1121,escolanormal,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1122,escolaolavonunes,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1123,escolaparticularmaxime,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1124,escolapaulofreire,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1125,escolapmundo,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1126,escolaporprincipios,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1127,escolapppp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1128,escolapresb,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1129,escolapresblp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1130,escolaprofessorxavier,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1131,escolaraiodeluz,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1132,escolaraulpilla,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1133,escolarealeza,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1134,escolargf,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1135,escolasantacatarina,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1136,escolasantaclara,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1137,escolasantamaria,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1138,escolasantamariagoretti,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1139,escolasantamarta,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1140,escolasanti,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1141,escolasapiencia,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1142,escolasementesdoamanha,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1143,escolasoito,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1144,escolatecnicadoimperador,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
