,creation,namespace,nova_aa,aa_original,id_estante,id_aplicada
27,2021-07-07,qescola,169471,169409,,169471.0
28,2021-07-07,qescola,169472,169409,,169472.0
29,2021-07-07,qescola,169473,169409,,169473.0
30,2021-07-07,qescola,169474,169417,,169474.0
31,2021-07-07,qescola,169475,169417,,169475.0
32,2021-07-07,qescola,169476,169417,,169476.0
33,2021-07-07,qescola,169477,169417,,169477.0
34,2021-07-07,qescola,169478,169417,,169478.0
35,2021-07-07,qescola,169479,169417,,169479.0
36,2021-07-07,qescola,169480,169424,,169480.0
37,2021-07-07,qescola,169481,169424,,169481.0
38,2021-07-07,qescola,169482,169424,,169482.0
39,2021-07-07,qescola,169483,169424,,169483.0
40,2021-07-07,qescola,169484,169424,,169484.0
41,2021-07-07,qescola,169485,169424,,169485.0
42,2021-07-07,qescola,169487,169410,,169487.0
43,2021-07-07,qescola,169488,169410,,169488.0
44,2021-07-07,qescola,169489,169410,,169489.0
45,2021-07-07,qescola,169490,169410,,169490.0
46,2021-07-07,qescola,169491,169410,,169491.0
47,2021-07-07,qescola,169494,169418,,169494.0
48,2021-07-07,qescola,169495,169418,,169495.0
49,2021-07-07,qescola,169498,169428,,169498.0
50,2021-07-07,qescola,169499,169428,,169499.0
51,2021-07-07,qescola,169500,169428,,169500.0
52,2021-07-07,qescola,169501,169428,,169501.0
53,2021-07-07,qescola,169504,169411,,169504.0
54,2021-07-07,qescola,169505,169411,,169505.0
55,2021-07-07,qescola,169506,169411,,169506.0
56,2021-07-07,qescola,169507,169411,,169507.0
57,2021-07-07,qescola,169508,169411,,169508.0
58,2021-07-07,qescola,169510,169419,,169510.0
59,2021-07-07,qescola,169516,169431,,169516.0
60,2021-07-07,qescola,169517,169431,,169517.0
61,2021-07-07,qescola,169518,169431,,169518.0
62,2021-07-07,qescola,169519,169431,,169519.0
63,2021-07-07,qescola,169520,169431,,169520.0
64,2021-07-07,qescola,169521,169431,,169521.0
65,2021-07-07,qescola,169522,169412,,169522.0
66,2021-07-07,qescola,169523,169412,,169523.0
67,2021-07-07,qescola,169524,169412,,169524.0
68,2021-07-07,qescola,169525,169412,,169525.0
69,2021-07-07,qescola,169526,169412,,169526.0
70,2021-07-07,qescola,169527,169421,,169527.0
71,2021-07-07,qescola,169528,169421,,169528.0
72,2021-07-07,qescola,169529,169421,,169529.0
73,2021-07-07,qescola,169530,169421,,169530.0
74,2021-07-07,qescola,169531,169421,,169531.0
75,2021-07-07,qescola,169532,169421,,169532.0
76,2021-07-07,qescola,169533,169429,,169533.0
77,2021-07-07,qescola,169534,169429,,169534.0
78,2021-07-07,qescola,169535,169429,,169535.0
79,2021-07-07,qescola,169536,169429,,169536.0
80,2021-07-07,qescola,169537,169429,,169537.0
81,2021-07-07,qescola,169538,169429,,169538.0
82,2021-07-07,qescola,169539,169413,,169539.0
83,2021-07-07,qescola,169540,169413,,169540.0
84,2021-07-07,qescola,169541,169413,,169541.0
85,2021-07-07,qescola,169542,169413,,169542.0
86,2021-07-07,qescola,169543,169413,,169543.0
87,2021-07-07,qescola,169550,169420,,169550.0
88,2021-07-07,qescola,169551,169420,,169551.0
89,2021-07-07,qescola,169553,169420,,169553.0
90,2021-07-07,qescola,169552,169420,,169552.0
91,2021-07-07,qescola,169554,169420,,169554.0
92,2021-07-07,qescola,169555,169420,,169555.0
93,2021-07-07,qescola,169557,169430,,169557.0
94,2021-07-07,qescola,169558,169430,,169558.0
95,2021-07-07,qescola,169560,169430,,169560.0
96,2021-07-07,qescola,169561,169430,,169561.0
97,2021-07-07,qescola,169546,169420,,
98,2021-07-07,qescola,169514,169419,,
99,2021-07-07,qescola,169547,169420,,
100,2021-07-07,colegiobatistaindependente,169439,134341,,
101,2021-07-07,colegiobatistaindependente,169436,166448,,
102,2021-07-07,prismapatrocinio,169395,169394,,
103,2021-07-07,qescola,169512,169419,,
104,2021-07-07,colegiobatistaindependente,169435,146392,,
105,2021-07-07,qescola,169549,169420,,
106,2021-07-07,invictus,169351,169349,,
107,2021-07-07,qescola,169513,169419,,
108,2021-07-07,qescola,169497,169418,,
109,2021-07-07,qescola,169548,169420,,
110,2021-07-07,colegiobatistaindependente,169440,146389,,
111,2021-07-07,qescola,169509,169419,,
112,2021-07-07,colegiobatistaindependente,169438,169437,,
113,2021-07-07,qescola,169496,169418,,
114,2021-07-07,qescola,169556,169430,,
115,2021-07-07,qescola,169493,169418,,
116,2021-07-07,qescola,169545,169420,,
117,2021-07-07,qescola,169559,169430,,
118,2021-07-07,qescola,169544,169420,,
119,2021-07-07,qescola,169492,169418,,
120,2021-07-07,qescola,169511,169419,,
121,2021-07-07,qescola,169502,169428,,
0,2021-07-08,ceprimeiromundo,169614,166826,,169614.0
1,2021-07-08,ceprimeiromundo,169615,169614,,169615.0
2,2021-07-08,ceprimeiromundo,169616,169615,,169616.0
3,2021-07-08,ceprimeiromundo,169618,166826,,169618.0
4,2021-07-08,ceprimeiromundo,169619,166826,,169619.0
5,2021-07-08,ceprimeiromundo,169620,169618,,169620.0
6,2021-07-08,ceprimeiromundo,169621,169620,,169621.0
7,2021-07-08,ceprimeiromundo,169622,169619,,169622.0
8,2021-07-08,ceprimeiromundo,169623,169622,,169623.0
9,2021-07-08,ceprimeiromundo,169624,168327,,169624.0
10,2021-07-08,ceprimeiromundo,169627,168327,,169627.0
11,2021-07-08,ceprimeiromundo,169628,168327,,169628.0
12,2021-07-08,ceprimeiromundo,169631,169627,,169631.0
13,2021-07-08,ceprimeiromundo,169632,169631,,169632.0
14,2021-07-08,ceprimeiromundo,169633,169628,,169633.0
15,2021-07-08,ceprimeiromundo,169634,169633,,169634.0
16,2021-07-08,ceprimeiromundo,169637,168437,,169637.0
17,2021-07-08,ceprimeiromundo,169638,169637,,169638.0
18,2021-07-08,ceprimeiromundo,169639,169637,,169639.0
19,2021-07-08,ceprimeiromundo,169640,169637,,169640.0
20,2021-07-08,ceprimeiromundo,169643,169638,,169643.0
21,2021-07-08,ceprimeiromundo,169644,169643,,169644.0
22,2021-07-08,ceprimeiromundo,169652,169639,,169652.0
23,2021-07-08,ceprimeiromundo,169653,169652,,169653.0
24,2021-07-08,acessoboqueirao,169663,169660,,169663.0
25,2021-07-08,acessoboqueirao,169664,169660,,169664.0
26,2021-07-08,acessoboqueirao,169665,169660,,169665.0
27,2021-07-08,acessoboqueirao,169667,169657,,169667.0
28,2021-07-08,acessoboqueirao,169668,169657,,169668.0
29,2021-07-08,acessoboqueirao,169675,169661,,169675.0
30,2021-07-08,acessoboqueirao,169678,169646,,169678.0
31,2021-07-08,acessoboqueirao,169680,169646,,169680.0
32,2021-07-08,acessoboqueirao,169684,169659,,169684.0
33,2021-07-08,acessoboqueirao,169685,169659,,169685.0
34,2021-07-08,acessoboqueirao,169686,169659,,169686.0
35,2021-07-08,acessoboqueirao,169689,169656,,169689.0
36,2021-07-08,acessoboqueirao,169690,169656,,169690.0
37,2021-07-08,acessoboqueirao,169695,169649,,169695.0
38,2021-07-08,acessoboqueirao,169700,169658,,169700.0
39,2021-07-08,acessoboqueirao,169701,169658,,169701.0
40,2021-07-08,acessoboqueirao,169702,169658,,169702.0
41,2021-07-08,acessoboqueirao,169708,169655,,169708.0
42,2021-07-08,acessoboqueirao,169710,169655,,169710.0
43,2021-07-08,acessoboqueirao,169711,169655,,169711.0
44,2021-07-08,acessoboqueirao,169713,169647,,169713.0
45,2021-07-08,acessoboqueirao,169715,169647,,169715.0
46,2021-07-08,acessoboqueirao,169718,169645,,169718.0
47,2021-07-08,acessoboqueirao,169717,169647,,169717.0
48,2021-07-08,ceprimeiromundo,169723,168586,,169723.0
49,2021-07-08,ceprimeiromundo,169725,169723,,169725.0
50,2021-07-08,acessosjpinhais,169730,169717,,169730.0
51,2021-07-08,acessosjpinhais,169732,169711,,169732.0
52,2021-07-08,acessosjpinhais,169733,169702,,169733.0
53,2021-07-08,acessosjpinhais,169735,169695,,169735.0
54,2021-07-08,ceprimeiromundo,169736,169725,,169736.0
55,2021-07-08,acessosjpinhais,169737,169685,,169737.0
56,2021-07-08,ceprimeiromundo,169738,168690,,169738.0
57,2021-07-08,ceprimeiromundo,169740,169738,,169740.0
58,2021-07-08,ceprimeiromundo,169741,169740,,169741.0
59,2021-07-08,acessosjpinhais,169742,169690,,169742.0
60,2021-07-08,acessosjpinhais,169745,169676,,169745.0
61,2021-07-08,acessosjpinhais,169746,169668,,169746.0
62,2021-07-08,acessosjpinhais,169748,169664,,169748.0
63,2021-07-08,ceprimeiromundo,169749,168902,,169749.0
64,2021-07-08,ceprimeiromundo,169750,169749,,169750.0
65,2021-07-08,ceprimeiromundo,169751,169749,,169751.0
66,2021-07-08,universitariolondrina,169767,168958,,169767.0
67,2021-07-08,escolaceciliameireles,169792,169042,,169792.0
68,2021-07-08,invictus,169825,169818,,169825.0
69,2021-07-08,invictus,169827,169822,,169827.0
70,2021-07-08,acessoboqueirao,169714,169647,,
71,2021-07-08,acessoboqueirao,169666,169660,,
72,2021-07-08,ceprimeiromundo,169635,169634,,
73,2021-07-08,acessoboqueirao,169682,169646,,
74,2021-07-08,acessoboqueirao,169683,169659,,
75,2021-07-08,acessoboqueirao,169692,169656,,
76,2021-07-08,acessoboqueirao,169662,169660,,
77,2021-07-08,portinari,169816,169434,,
78,2021-07-08,acessoboqueirao,169716,169647,,
79,2021-07-08,acessoboqueirao,169688,169656,,
80,2021-07-08,acessoboqueirao,169705,169655,,
81,2021-07-08,acessoboqueirao,169681,169646,,
82,2021-07-08,ceprimeiromundo,169630,169627,,
83,2021-07-08,acessoboqueirao,169694,169649,,
84,2021-07-08,acessoboqueirao,169712,169655,,
85,2021-07-08,ceprimeiromundo,169641,169640,,
86,2021-07-08,portinari,169820,169434,,
87,2021-07-08,acessoboqueirao,169669,169657,,
88,2021-07-08,acessoboqueirao,169671,169657,,
89,2021-07-08,acessoboqueirao,169672,169661,,
90,2021-07-08,ceprimeiromundo,169726,169723,,
91,2021-07-08,acessoboqueirao,169674,169661,,
92,2021-07-08,acessoboqueirao,169697,169649,,
93,2021-07-08,acessoboqueirao,169703,169655,,
94,2021-07-08,ceprimeiromundo,169629,168327,,
95,2021-07-08,acessoboqueirao,169707,169655,,
96,2021-07-08,acessoboqueirao,169706,169655,,
97,2021-07-08,ceprimeiromundo,169724,169723,,
98,2021-07-08,acessoboqueirao,169721,169645,,
99,2021-07-08,acessoboqueirao,169679,169646,,
100,2021-07-08,acessoboqueirao,169698,169658,,
101,2021-07-08,acessoboqueirao,169709,169655,,
102,2021-07-08,plannetaosasco,169744,169427,,
103,2021-07-08,ceprimeiromundo,169617,168902,,
104,2021-07-08,acessoboqueirao,169691,169656,,
105,2021-07-08,acessoboqueirao,169687,169659,,
106,2021-07-08,acessoboqueirao,169677,169651,,
107,2021-07-08,acessoboqueirao,169704,169655,,
108,2021-07-08,porto,169793,166633,,
109,2021-07-08,ceprimeiromundo,169654,169653,,
110,2021-07-08,acessoboqueirao,169670,169657,,
111,2021-07-08,acessoboqueirao,169722,169645,,
112,2021-07-08,ceprimeiromundo,169625,169624,,
113,2021-07-08,acessoboqueirao,169720,169645,,
114,2021-07-08,ceprimeiromundo,169648,169639,,
115,2021-07-08,acessoboqueirao,169699,169658,,
116,2021-07-08,acessoboqueirao,169693,169649,,
117,2021-07-08,acessoboqueirao,169673,169661,,
118,2021-07-08,acessoboqueirao,169719,169645,,
119,2021-07-08,acessoboqueirao,169676,169651,,
120,2021-07-08,acessoboqueirao,169696,169649,,
0,2021-07-09,ceprimeiromundo,169848,169621,,169848.0
1,2021-07-09,colegioecursoprogressao,169860,169859,,169860.0
2,2021-07-09,colegiointegral,169877,156266,,169877.0
3,2021-07-09,acessoboqueirao,169881,169875,,169881.0
4,2021-07-09,acessoboqueirao,169882,169875,,169882.0
5,2021-07-09,acessoboqueirao,169883,169871,,169883.0
6,2021-07-09,acessoboqueirao,169884,169871,,169884.0
7,2021-07-09,acessoboqueirao,169885,169871,,169885.0
8,2021-07-09,santoamerico,169893,169027,,169893.0
9,2021-07-09,santoamerico,169894,169028,,169894.0
10,2021-07-09,santoamerico,169897,169029,,169897.0
11,2021-07-09,santoamerico,169899,169030,,169899.0
12,2021-07-09,qescola,169985,169914,,169985.0
13,2021-07-09,qescola,169921,169902,,169921.0
14,2021-07-09,qescola,169922,169902,,169922.0
15,2021-07-09,qescola,169923,169902,,169923.0
16,2021-07-09,qescola,169925,169902,,169925.0
17,2021-07-09,qescola,169924,169902,,169924.0
18,2021-07-09,qescola,169926,169904,,169926.0
19,2021-07-09,qescola,169927,169904,,169927.0
20,2021-07-09,qescola,169928,169904,,169928.0
21,2021-07-09,qescola,169929,169904,,169929.0
22,2021-07-09,qescola,169930,169904,,169930.0
23,2021-07-09,qescola,169931,169904,,169931.0
24,2021-07-09,qescola,169932,169905,,169932.0
25,2021-07-09,qescola,169933,169905,,169933.0
26,2021-07-09,qescola,169934,169905,,169934.0
27,2021-07-09,qescola,169935,169905,,169935.0
28,2021-07-09,qescola,169936,169905,,169936.0
29,2021-07-09,qescola,169937,169905,,169937.0
30,2021-07-09,qescola,169938,169907,,169938.0
31,2021-07-09,qescola,169939,169907,,169939.0
32,2021-07-09,qescola,169940,169907,,169940.0
33,2021-07-09,qescola,169941,169907,,169941.0
34,2021-07-09,qescola,169942,169907,,169942.0
35,2021-07-09,qescola,169943,169908,,169943.0
36,2021-07-09,qescola,169944,169908,,169944.0
37,2021-07-09,qescola,169948,169908,,169948.0
38,2021-07-09,qescola,169945,169908,,169945.0
39,2021-07-09,qescola,169946,169908,,169946.0
40,2021-07-09,qescola,169947,169908,,169947.0
41,2021-07-09,qescola,169949,169912,,169949.0
42,2021-07-09,qescola,169950,169912,,169950.0
43,2021-07-09,qescola,169951,169912,,169951.0
44,2021-07-09,qescola,169952,169912,,169952.0
45,2021-07-09,qescola,169953,169912,,169953.0
46,2021-07-09,qescola,169954,169912,,169954.0
47,2021-07-09,qescola,169955,169906,,169955.0
48,2021-07-09,qescola,169956,169906,,169956.0
49,2021-07-09,qescola,169957,169906,,169957.0
50,2021-07-09,qescola,169958,169906,,169958.0
51,2021-07-09,qescola,169959,169906,,169959.0
52,2021-07-09,qescola,169960,169910,,169960.0
53,2021-07-09,qescola,169961,169910,,169961.0
54,2021-07-09,qescola,169962,169910,,169962.0
55,2021-07-09,qescola,169963,169910,,169963.0
56,2021-07-09,qescola,169964,169910,,169964.0
57,2021-07-09,qescola,169965,169910,,169965.0
58,2021-07-09,qescola,169966,169913,,169966.0
59,2021-07-09,qescola,169967,169913,,169967.0
60,2021-07-09,qescola,169968,169913,,169968.0
61,2021-07-09,qescola,169969,169913,,169969.0
62,2021-07-09,qescola,169970,169913,,169970.0
63,2021-07-09,qescola,169971,169913,,169971.0
64,2021-07-09,qescola,169973,169911,,169973.0
65,2021-07-09,qescola,169974,169911,,169974.0
66,2021-07-09,qescola,169975,169911,,169975.0
67,2021-07-09,qescola,169976,169911,,169976.0
68,2021-07-09,qescola,169977,169911,,169977.0
69,2021-07-09,qescola,169978,169911,,169978.0
70,2021-07-09,qescola,169980,169914,,169980.0
71,2021-07-09,qescola,169981,169914,,169981.0
72,2021-07-09,qescola,169982,169914,,169982.0
73,2021-07-09,qescola,169983,169914,,169983.0
74,2021-07-09,qescola,169984,169914,,169984.0
75,2021-07-09,qescola,169979,169914,,
0,2021-07-11,colegiodasamericas,170097,109483,,170097.0
1,2021-07-11,colegiodasamericas,170098,109485,,170098.0
2,2021-07-11,colegiodasamericas,170099,109484,,170099.0
3,2021-07-11,colegiodasamericas,170103,87413,,170103.0
0,2021-07-12,francobrasileiro,170162,167866,,170162.0
1,2021-07-12,francobrasileiro,170159,167937,,170159.0
2,2021-07-12,francobrasileiro,170161,167933,,170161.0
3,2021-07-12,francobrasileiro,170160,169018,,170160.0
4,2021-07-12,francobrasileiro,170158,169019,,170158.0
5,2021-07-12,poliedropv,170163,160622,,170163.0
6,2021-07-12,plannetataboao,170138,169448,,
7,2021-07-12,plannetataboao,170139,169447,,
8,2021-07-12,portinari,170140,170135,,
0,2021-07-13,prismapatrocinio,170277,170264,,170277.0
1,2021-07-13,invictus,170297,170296,,170297.0
2,2021-07-13,isem,170303,169272,,170303.0
3,2021-07-13,prismapatrocinio,170322,170156,,170322.0
4,2021-07-13,santoamerico,170332,152724,,170332.0
5,2021-07-13,santoamerico,170333,158363,,170333.0
6,2021-07-13,vitae,170282,163787,,
7,2021-07-13,qescola,170227,145971,,
8,2021-07-13,vitae,170280,163786,,
9,2021-07-13,vitae,170270,163779,,
10,2021-07-13,vitae,170267,163774,,
11,2021-07-13,vitae,170271,163782,,
12,2021-07-13,vitae,170286,163780,,
13,2021-07-13,vitae,170291,163753,,
14,2021-07-13,vitae,170288,163777,,
15,2021-07-13,plannetataboao,170246,169580,,
16,2021-07-13,qescola,170229,170225,,
17,2021-07-13,vitae,170273,163780,,
18,2021-07-13,vitae,170274,163777,,
19,2021-07-13,vitae,170272,163775,,
20,2021-07-13,vitae,170269,163787,,
21,2021-07-13,vitae,170279,163787,,
22,2021-07-13,vitae,170278,163787,,
23,2021-07-13,vitae,170287,163775,,
24,2021-07-13,prismapatrocinio,170220,163996,,
25,2021-07-13,vitae,170285,163779,,
26,2021-07-13,vitae,170289,163774,,
27,2021-07-13,vitae,170268,163786,,
28,2021-07-13,vitae,170275,163753,,
29,2021-07-13,vitae,170283,163786,,
30,2021-07-13,vitae,170290,163773,,
31,2021-07-13,vitae,170284,163782,,
32,2021-07-13,vitae,170276,163773,,
33,2021-07-13,prismapatrocinio,170219,164000,,
0,2021-07-14,colegioup,170354,170353,,170354.0
1,2021-07-14,colegiojoaopaulo,170356,170352,,170356.0
2,2021-07-14,colegiodompedrosegundo,170359,18806,18806.0,170359.0
3,2021-07-14,seletivoeducallis,170366,112781,,170366.0
4,2021-07-14,poliedropv,170408,168956,,170408.0
5,2021-07-14,ceprimeiromundo,170429,170152,,170429.0
6,2021-07-14,cursoisfera,170464,169077,,170464.0
7,2021-07-14,ceprimeiromundo,170470,170152,,170470.0
8,2021-07-14,ceprimeiromundo,170472,170429,,170472.0
9,2021-07-14,invictus,170480,169060,,170480.0
10,2021-07-14,invictus,170481,165829,,170481.0
11,2021-07-14,invictus,170484,168485,,170484.0
12,2021-07-14,invictus,170485,162132,,170485.0
13,2021-07-14,invictus,170487,168565,,170487.0
14,2021-07-14,qescola,170441,170396,,
15,2021-07-14,qescola,170447,170443,,
16,2021-07-14,qescola,170440,170396,,
17,2021-07-14,qescola,170443,170396,,
18,2021-07-14,plannetataboao,170379,170139,,
19,2021-07-14,qescola,170445,170396,,
20,2021-07-14,plannetataboao,170375,169447,,
21,2021-07-14,plannetataboao,170425,169580,,
22,2021-07-14,qescola,170457,170443,,
23,2021-07-14,invictus,170378,150555,,
24,2021-07-14,qescola,170437,170396,,
25,2021-07-14,qescola,170435,170396,,
26,2021-07-14,qescola,170455,170443,,
27,2021-07-14,qescola,170448,170443,,
28,2021-07-14,qescola,170452,170443,,
29,2021-07-14,invictus,170376,151009,,
30,2021-07-14,qescola,170451,170443,,
31,2021-07-14,invictus,170373,168278,,
32,2021-07-14,qescola,170456,170443,,
33,2021-07-14,qescola,170453,170443,,
34,2021-07-14,plannetataboao,170374,169448,,
35,2021-07-14,plannetataboao,170380,169744,,
36,2021-07-14,qescola,170436,170396,,
37,2021-07-14,qescola,170450,170443,,
38,2021-07-14,qescola,170444,170396,,
39,2021-07-14,invictus,170377,168216,,
40,2021-07-14,qescola,170458,170443,,
41,2021-07-14,qescola,170446,170396,,
42,2021-07-14,qescola,170449,170443,,
43,2021-07-14,qescola,170442,170396,,
44,2021-07-14,qescola,170438,170396,,
45,2021-07-14,qescola,170439,170396,,
46,2021-07-14,qescola,170454,170443,,
0,2021-07-15,ceprimeiromundo,170518,170429,,170518.0
1,2021-07-15,colegiomundial,170535,161747,,170535.0
2,2021-07-15,plannetataboao,170541,169448,,170541.0
3,2021-07-15,plannetataboao,170542,169447,,170542.0
4,2021-07-15,plannetataboao,170543,169467,,170543.0
5,2021-07-15,plannetataboao,170544,169565,,170544.0
6,2021-07-15,plannetataboao,170545,169562,,170545.0
7,2021-07-15,plannetataboao,170546,169566,,170546.0
8,2021-07-15,plannetataboao,170547,169575,,170547.0
9,2021-07-15,plannetataboao,170548,169574,,170548.0
10,2021-07-15,plannetataboao,170549,169579,,170549.0
11,2021-07-15,plannetataboao,170550,170425,,170550.0
12,2021-07-15,casdvest,170561,113408,,170561.0
13,2021-07-15,vitae,170628,170541,,170628.0
14,2021-07-15,vitae,170629,170542,,170629.0
15,2021-07-15,vitae,170630,170543,,170630.0
16,2021-07-15,vitae,170631,170545,,170631.0
17,2021-07-15,vitae,170632,170544,,170632.0
18,2021-07-15,vitae,170633,170546,,170633.0
19,2021-07-15,vitae,170634,170547,,170634.0
20,2021-07-15,vitae,170635,170548,,170635.0
21,2021-07-15,vitae,170636,170549,,170636.0
22,2021-07-15,vitae,170637,170550,,170637.0
23,2021-07-15,vitae,170638,170541,,170638.0
24,2021-07-15,vitae,170639,170542,,170639.0
25,2021-07-15,vitae,170640,170543,,170640.0
26,2021-07-15,vitae,170641,170545,,170641.0
27,2021-07-15,vitae,170642,170544,,170642.0
28,2021-07-15,vitae,170643,170546,,170643.0
29,2021-07-15,vitae,170644,170547,,170644.0
30,2021-07-15,vitae,170645,170548,,170645.0
31,2021-07-15,vitae,170646,170549,,170646.0
32,2021-07-15,vitae,170647,170550,,170647.0
33,2021-07-15,vitae,170651,170545,,170651.0
34,2021-07-15,vitae,170648,170541,,170648.0
35,2021-07-15,vitae,170649,170543,,170649.0
36,2021-07-15,vitae,170650,170542,,170650.0
37,2021-07-15,vitae,170652,170544,,170652.0
38,2021-07-15,vitae,170653,170546,,170653.0
39,2021-07-15,vitae,170654,170547,,170654.0
40,2021-07-15,vitae,170655,170548,,170655.0
41,2021-07-15,vitae,170656,170549,,170656.0
42,2021-07-15,vitae,170657,170550,,170657.0
43,2021-07-15,vitae,170658,170541,,170658.0
44,2021-07-15,vitae,170659,170542,,170659.0
45,2021-07-15,vitae,170660,170543,,170660.0
46,2021-07-15,vitae,170661,170545,,170661.0
47,2021-07-15,vitae,170662,170544,,170662.0
48,2021-07-15,vitae,170663,170546,,170663.0
49,2021-07-15,vitae,170664,170547,,170664.0
50,2021-07-15,vitae,170665,170548,,170665.0
51,2021-07-15,vitae,170666,170549,,170666.0
52,2021-07-15,vitae,170667,170550,,170667.0
53,2021-07-15,vitae,170668,170541,,170668.0
54,2021-07-15,vitae,170669,170542,,170669.0
55,2021-07-15,vitae,170670,170543,,170670.0
56,2021-07-15,vitae,170671,170545,,170671.0
57,2021-07-15,vitae,170672,170544,,170672.0
58,2021-07-15,vitae,170673,170546,,170673.0
59,2021-07-15,vitae,170674,170547,,170674.0
60,2021-07-15,vitae,170675,170548,,170675.0
61,2021-07-15,vitae,170676,170549,,170676.0
62,2021-07-15,vitae,170677,170550,,170677.0
63,2021-07-15,vitae,170678,170542,,170678.0
64,2021-07-15,vitae,170680,170543,,170680.0
65,2021-07-15,vitae,170679,170544,,170679.0
66,2021-07-15,vitae,170681,170545,,170681.0
67,2021-07-15,vitae,170682,170541,,170682.0
68,2021-07-15,vitae,170683,170546,,170683.0
69,2021-07-15,vitae,170684,170548,,170684.0
70,2021-07-15,vitae,170685,170549,,170685.0
71,2021-07-15,vitae,170686,170547,,170686.0
72,2021-07-15,vitae,170687,170550,,170687.0
73,2021-07-15,vitae,170688,170542,,170688.0
74,2021-07-15,vitae,170689,170543,,170689.0
75,2021-07-15,vitae,170691,170545,,170691.0
76,2021-07-15,vitae,170690,170541,,170690.0
77,2021-07-15,vitae,170692,170544,,170692.0
78,2021-07-15,vitae,170693,170548,,170693.0
79,2021-07-15,vitae,170694,170546,,170694.0
80,2021-07-15,vitae,170695,170547,,170695.0
81,2021-07-15,vitae,170696,170550,,170696.0
82,2021-07-15,vitae,170697,170549,,170697.0
83,2021-07-15,vitae,170699,170542,,170699.0
84,2021-07-15,vitae,170698,170543,,170698.0
85,2021-07-15,vitae,170700,170544,,170700.0
86,2021-07-15,vitae,170702,170546,,170702.0
87,2021-07-15,vitae,170701,170541,,170701.0
88,2021-07-15,vitae,170703,170545,,170703.0
89,2021-07-15,vitae,170704,170548,,170704.0
90,2021-07-15,vitae,170705,170547,,170705.0
91,2021-07-15,vitae,170706,170549,,170706.0
92,2021-07-15,vitae,170707,170550,,170707.0
93,2021-07-15,vitae,170708,170542,,170708.0
94,2021-07-15,vitae,170710,170541,,170710.0
95,2021-07-15,vitae,170709,170544,,170709.0
96,2021-07-15,vitae,170711,170543,,170711.0
97,2021-07-15,vitae,170712,170545,,170712.0
98,2021-07-15,vitae,170714,170546,,170714.0
99,2021-07-15,vitae,170713,170547,,170713.0
100,2021-07-15,vitae,170715,170548,,170715.0
101,2021-07-15,vitae,170716,170549,,170716.0
102,2021-07-15,vitae,170717,170550,,170717.0
103,2021-07-15,vitae,170720,170543,,170720.0
104,2021-07-15,vitae,170718,170542,,170718.0
105,2021-07-15,vitae,170719,170541,,170719.0
106,2021-07-15,vitae,170721,170544,,170721.0
107,2021-07-15,vitae,170722,170545,,170722.0
108,2021-07-15,vitae,170723,170548,,170723.0
109,2021-07-15,vitae,170724,170546,,170724.0
110,2021-07-15,vitae,170725,170547,,170725.0
111,2021-07-15,vitae,170726,170549,,170726.0
112,2021-07-15,vitae,170727,170550,,170727.0
113,2021-07-15,vitae,170728,170544,,170728.0
114,2021-07-15,vitae,170746,170549,,170746.0
115,2021-07-15,vitae,170731,170543,,170731.0
116,2021-07-15,vitae,170732,170547,,170732.0
117,2021-07-15,vitae,170733,170545,,170733.0
118,2021-07-15,vitae,170735,170549,,170735.0
119,2021-07-15,vitae,170734,170546,,170734.0
120,2021-07-15,vitae,170736,170548,,170736.0
121,2021-07-15,vitae,170737,170550,,170737.0
122,2021-07-15,vitae,170747,170550,,170747.0
123,2021-07-15,vitae,170738,170543,,170738.0
124,2021-07-15,vitae,170739,170542,,170739.0
125,2021-07-15,vitae,170741,170544,,170741.0
126,2021-07-15,vitae,170740,170541,,170740.0
127,2021-07-15,vitae,170743,170548,,170743.0
128,2021-07-15,vitae,170742,170545,,170742.0
129,2021-07-15,vitae,170744,170546,,170744.0
130,2021-07-15,vitae,170745,170547,,170745.0
131,2021-07-15,vitae,170759,170542,,170759.0
132,2021-07-15,vitae,170758,170544,,170758.0
133,2021-07-15,vitae,170749,170543,,170749.0
134,2021-07-15,vitae,170748,170544,,170748.0
135,2021-07-15,vitae,170750,170542,,170750.0
136,2021-07-15,vitae,170751,170541,,170751.0
137,2021-07-15,vitae,170752,170545,,170752.0
138,2021-07-15,vitae,170753,170548,,170753.0
139,2021-07-15,vitae,170755,170549,,170755.0
140,2021-07-15,vitae,170754,170546,,170754.0
141,2021-07-15,vitae,170756,170547,,170756.0
142,2021-07-15,vitae,170757,170550,,170757.0
143,2021-07-15,vitae,170760,170541,,170760.0
144,2021-07-15,vitae,170761,170543,,170761.0
145,2021-07-15,vitae,170762,170546,,170762.0
146,2021-07-15,vitae,170763,170545,,170763.0
147,2021-07-15,vitae,170764,170548,,170764.0
148,2021-07-15,vitae,170765,170549,,170765.0
149,2021-07-15,vitae,170766,170547,,170766.0
150,2021-07-15,vitae,170767,170550,,170767.0
151,2021-07-15,vitae,170771,170541,,170771.0
152,2021-07-15,vitae,170772,170545,,170772.0
153,2021-07-15,vitae,170769,170544,,170769.0
154,2021-07-15,vitae,170768,170542,,170768.0
155,2021-07-15,vitae,170770,170543,,170770.0
156,2021-07-15,vitae,170773,170547,,170773.0
157,2021-07-15,vitae,170774,170546,,170774.0
158,2021-07-15,vitae,170775,170548,,170775.0
