,namespace,Semana,Porcentagem de visualização de relatórios de AA
1587,escolapresbiterianadecanal,23,0.0
1588,escolapresbiterianadecanal,24,0.0
1589,escolapresbiterianadecanal,25,0.0
1590,escolapresbiterianadecanal,26,0.0
1591,escolapresbiterianadecanal,27,0.0
1592,escolapresbiterianadecanal,28,0.0
1593,escolapresbiterianadecanal,31,0.0
1594,escolapresbiterianadecanal,32,0.0
1595,escolapresbiterianadecanal,33,0.0
1596,escolapresbiterianadecanal,35,0.0
1597,escreva,23,0.0
1598,escreva,24,0.0
1599,escreva,25,0.0
1600,escreva,26,0.0
1601,escreva,27,0.0
1602,escreva,28,0.0
1603,escreva,31,0.0
1604,escreva,32,0.0
1605,escreva,33,0.0
1606,escreva,35,0.0
1607,esmg,23,0.0
1608,esmg,24,0.0
1609,esmg,25,0.0
1610,esmg,27,0.0
1611,esmg,28,0.0
1612,esmg,29,0.0
1613,esmg,30,0.0
1614,esmg,32,0.0
1615,esmg,33,0.0
1616,esmg,34,0.0
1617,esmg,35,0.0
1618,esperanza,34,0.0
1619,estantemagica,27,0.0
1620,estantemagica,30,0.0
1621,estreladamanha,30,0.0
1622,faculdadeflamingo,30,0.7325581395348837
1623,faculdadeflamingo,31,0.7317073170731707
1624,faculdadeflamingo,32,0.7214611872146118
1625,faculdadeflamingo,33,0.28421052631578947
1626,faculdadeflamingo,34,0.6420454545454546
1627,faculdadeflamingo,35,0.125
1628,forumcultural,23,0.0
1629,forumcultural,24,0.0
1630,forumcultural,25,0.0
1631,forumcultural,27,0.0
1632,forumcultural,28,0.0
1633,forumcultural,29,0.0
1634,forumcultural,30,0.0
1635,forumcultural,32,0.0
1636,forumcultural,33,0.0
1637,forumcultural,34,0.0
1638,forumcultural,35,0.0
1639,franciscanopioxii,23,0.0
1640,franciscanopioxii,24,0.0
1641,franciscanopioxii,25,0.0
1642,franciscanopioxii,27,0.0
1643,franciscanopioxii,28,0.0
1644,franciscanopioxii,29,0.0
1645,franciscanopioxii,30,0.0
1646,franciscanopioxii,32,0.0
1647,franciscanopioxii,33,0.0
1648,franciscanopioxii,34,0.0
1649,franciscanopioxii,35,0.0
1650,francobrasileiro,23,0.0
1651,francobrasileiro,24,0.0
1652,francobrasileiro,25,0.0
1653,francobrasileiro,27,0.0
1654,francobrasileiro,28,0.03492063492063492
1655,francobrasileiro,30,0.052083333333333336
1656,francobrasileiro,32,0.0
1657,francobrasileiro,34,0.0
1658,fundacaobradesco,23,0.0
1659,fundacaobradesco,24,0.0
1660,fundacaobradesco,25,0.0
1661,fundacaobradesco,27,0.0
1662,fundacaobradesco,28,0.0
1663,fundacaobradesco,29,0.0
1664,fundacaobradesco,30,0.0
1665,fundacaobradesco,32,0.0
1666,fundacaobradesco,33,0.0
1667,fundacaobradesco,34,0.0
1668,fundacaobradesco,35,0.0
1669,galois,23,0.0
1670,galois,24,0.0
1671,galois,25,0.0
1672,galois,27,0.0
1673,galois,28,0.0
1674,galois,29,0.0
1675,galois,30,0.0
1676,galois,32,0.0
1677,galois,33,0.0
1678,galois,34,0.0
1679,galois,35,0.0
1680,garra,23,0.5571428571428572
1681,garra,24,0.42142857142857143
1682,garra,30,0.3
1683,garra,31,0.3
1684,gaylussac,23,0.0
1685,gaylussac,24,0.0
1686,gaylussac,25,0.0
1687,gaylussac,27,0.0
1688,gaylussac,28,0.0
1689,gaylussac,29,0.0
1690,gaylussac,30,0.0
1691,gaylussac,32,0.0
1692,gaylussac,33,0.0
1693,gaylussac,34,0.0
1694,gaylussac,35,0.0
1695,gerabixo,24,0.08296943231441048
1696,gerabixo,33,0.021834061135371178
1697,grandepasso,23,0.0
1698,grandepasso,24,0.0
1699,grandepasso,25,0.0
1700,grandepasso,27,0.0
1701,grandepasso,28,0.0
1702,grandepasso,29,0.0
1703,grandepasso,30,0.0
1704,grandepasso,32,0.0
1705,grandepasso,33,0.0
1706,grandepasso,34,0.0
1707,grandepasso,35,0.0
1708,idaam,23,0.45689655172413796
1709,idaam,33,0.5991379310344828
1710,idaam,34,0.3706896551724138
1711,idb,23,0.0
1712,idb,24,0.0
1713,idb,25,0.0
1714,idb,27,0.0
1715,idb,28,0.0
1716,idb,29,0.0
1717,idb,30,0.0
1718,idb,32,0.0
1719,idb,33,0.0
1720,idb,34,0.0
1721,idb,35,0.0
1722,igmk,23,0.0
1723,igmk,24,0.0
1724,igmk,25,0.0
1725,igmk,26,0.0
1726,igmk,27,0.0
1727,igmk,28,0.0
1728,igmk,31,0.0
1729,igmk,32,0.0
1730,igmk,33,0.0
1731,igmk,35,0.0
1732,imaculada,23,0.0
1733,imaculada,24,0.0
1734,imaculada,25,0.0
1735,imaculada,27,0.0
1736,imaculada,28,0.0
1737,imaculada,29,0.0
1738,imaculada,30,0.0
1739,imaculada,32,0.0
1740,imaculada,33,0.0
1741,imaculada,34,0.0
1742,imaculada,35,0.0
1743,implantacao,23,0.0
1744,implantacao,24,0.0
1745,implantacao,25,0.0
1746,implantacao,26,0.0
1747,implantacao,27,0.0
1748,implantacao,28,0.0
1749,implantacao,29,0.0
1750,implantacao,30,0.0
1751,implantacao,31,0.0
1752,implantacao,32,0.0
1753,implantacao,33,0.0
1754,implantacao,34,0.0
1755,implantacao,35,0.0
1756,insa,34,0.20754716981132076
1757,institutoauxiliadoradf,23,0.0
1758,institutoauxiliadoradf,24,0.0
1759,institutoauxiliadoradf,25,0.0
1760,institutoauxiliadoradf,27,0.0
1761,institutoauxiliadoradf,28,0.0
1762,institutoauxiliadoradf,29,0.0
1763,institutoauxiliadoradf,30,0.0
1764,institutoauxiliadoradf,32,0.0
1765,institutoauxiliadoradf,33,0.0
1766,institutoauxiliadoradf,34,0.21973094170403587
1767,institutoauxiliadoradf,35,0.0
1768,institutocristao,23,0.24
1769,institutocristao,24,0.19322033898305085
1770,institutocristao,25,0.08633093525179857
1771,institutocristao,26,0.03389830508474576
1772,institutocristao,32,0.0
1773,institutocristao,34,0.05263157894736842
1774,institutoeurofarma,32,0.67
1775,institutoideia,23,0.0
1776,institutoideia,24,0.0
1777,institutoideia,25,0.0
1778,institutoideia,26,0.0
1779,institutoideia,27,0.0
1780,institutoideia,28,0.0
1781,institutoideia,31,0.0
1782,institutoideia,32,0.0
1783,institutoideia,33,0.0
1784,institutoideia,35,0.0
1785,institutomariaauxiliadora,23,0.0
1786,institutomariaauxiliadora,24,0.0
1787,institutomariaauxiliadora,25,0.0
1788,institutomariaauxiliadora,26,0.0
1789,institutomariaauxiliadora,27,0.0
1790,institutomariaauxiliadora,28,0.0
1791,institutomariaauxiliadora,31,0.0
1792,institutomariaauxiliadora,32,0.0
1793,institutomariaauxiliadora,33,0.0
1794,institutomariaauxiliadora,35,0.0
1795,institutosaojose,23,0.0
1796,institutosaojose,24,0.0
1797,institutosaojose,25,0.0
1798,institutosaojose,27,0.0
1799,institutosaojose,28,0.0
1800,institutosaojose,29,0.0
1801,institutosaojose,30,0.0
1802,institutosaojose,32,0.0
1803,institutosaojose,33,0.08280254777070063
1804,institutosaojose,34,0.1111111111111111
1805,institutosaojose,35,0.0
1806,integra,23,0.9448275862068966
1807,integra,24,0.75
1808,integra,25,0.0
1809,integra,30,0.0
1810,integra,34,0.6698113207547169
1811,integradaeducativa,23,0.7105970952124798
1812,integradaeducativa,24,0.6524112829845314
1813,integradaeducativa,25,0.7579493835171967
1814,integradaeducativa,26,0.7715179968701096
1815,integradaeducativa,27,0.7202797202797203
1816,integradaeducativa,29,0.36134453781512604
1817,integradaeducativa,30,0.625
1818,integradaeducativa,31,0.4939759036144578
1819,integradaeducativa,32,0.5656565656565656
1820,integradaeducativa,33,0.5129682997118156
1821,integradaeducativa,34,0.5555555555555556
1822,integradaeducativa,35,0.0
1823,invictus,23,0.8166666666666667
1824,invictus,24,0.8823529411764706
1825,invictus,25,0.7413793103448276
1826,invictus,26,0.875
1827,invictus,27,0.8099173553719008
1828,invictus,28,0.27699530516431925
1829,invictus,30,0.0
1830,invictus,32,0.8625954198473282
1831,invictus,33,0.8020833333333334
1832,invictus,34,0.6994818652849741
1833,invictus,35,0.27181208053691275
1834,iracemarufino,31,0.2
1835,isem,23,0.7532133676092545
1836,isem,24,0.6744791666666666
1837,isem,25,0.5695754716981132
1838,isem,26,0.7599309153713298
1839,isem,27,0.8284625158831004
1840,isem,28,0.8458904109589042
1841,isem,30,0.5318518518518518
1842,isem,31,0.5463917525773195
1843,isem,32,0.4157303370786517
1844,isemear,23,0.0
1845,isemear,24,0.0
1846,isemear,25,0.0
1847,isemear,26,0.0
1848,isemear,27,0.0
1849,isemear,28,0.0
1850,isemear,31,0.0
1851,isemear,32,0.0
1852,isemear,33,0.0
1853,isemear,35,0.0
1854,ismart,23,0.0
1855,ismart,24,0.0
1856,ismart,25,0.0
1857,ismart,27,0.0
1858,ismart,28,0.0
1859,ismart,29,0.0
1860,ismart,30,0.0
1861,ismart,32,0.0
1862,ismart,33,0.0
1863,ismart,34,0.0
1864,ismart,35,0.0
1865,itamarati,25,0.76
1866,itamarati,34,0.54
1867,jardimsaopaulo,23,0.4759284731774415
1868,jardimsaopaulo,24,0.43673469387755104
1869,jardimsaopaulo,25,0.0
1870,jardimsaopaulo,27,0.0
1871,jardimsaopaulo,28,0.0
1872,jardimsaopaulo,29,0.0
1873,jardimsaopaulo,30,0.0
1874,jardimsaopaulo,32,0.0
1875,jardimsaopaulo,33,0.0
1876,jardimsaopaulo,34,0.0
1877,jardimsaopaulo,35,0.0
1878,jazzvestibular,35,0.0
1879,jeanpiaget,23,0.0
1880,jeanpiaget,24,0.0
1881,jeanpiaget,25,0.0
1882,jeanpiaget,27,0.0
1883,jeanpiaget,28,0.0
1884,jeanpiaget,29,0.0
1885,jeanpiaget,30,0.0
1886,jeanpiaget,32,0.0
1887,jeanpiaget,33,0.0
1888,jeanpiaget,34,0.0
1889,jeanpiaget,35,0.0
1890,joaobelem,25,0.2894736842105263
1891,josemelo,25,0.0
1892,josepiaulino,25,0.0
1893,lasalleaguasclaras,23,0.0
1894,lasalleaguasclaras,24,0.0
1895,lasalleaguasclaras,25,0.0
1896,lasalleaguasclaras,27,0.0
1897,lasalleaguasclaras,28,0.0
1898,lasalleaguasclaras,29,0.0
1899,lasalleaguasclaras,30,0.0
1900,lasalleaguasclaras,32,0.0
1901,lasalleaguasclaras,33,0.0
1902,lasalleaguasclaras,34,0.022939677145284623
1903,lasalleaguasclaras,35,0.0
1904,lasallesp,23,0.0
1905,lasallesp,24,0.0
1906,lasallesp,25,0.0
1907,lasallesp,26,0.0
1908,lasallesp,27,0.0
1909,lasallesp,28,0.0
1910,lasallesp,31,0.0
1911,lasallesp,32,0.0
1912,lasallesp,33,0.0
1913,lasallesp,35,0.0
1914,lerote,23,0.0
1915,lerote,24,0.0
1916,lerote,25,0.0
1917,lerote,27,0.0
1918,lerote,28,0.0
1919,lerote,29,0.0
1920,lerote,30,0.0
1921,lerote,32,0.0
1922,lerote,33,0.0
1923,lerote,34,0.0
1924,lerote,35,0.0
1925,liceujardim,23,0.0
1926,liceujardim,24,0.0
1927,liceujardim,25,0.0
1928,liceujardim,26,0.0
1929,liceujardim,27,0.0
1930,liceujardim,28,0.0
1931,liceujardim,31,0.0
1932,liceujardim,32,0.0
1933,liceujardim,33,0.0
1934,liceujardim,35,0.0
1935,liderasas,23,0.0
1936,liderasas,24,0.0
1937,liderasas,25,0.0
1938,liderasas,27,0.0
1939,liderasas,28,0.0
1940,liderasas,29,0.0
1941,liderasas,30,0.0
1942,liderasas,32,0.0
1943,liderasas,33,0.0
1944,liderasas,34,0.0
1945,liderasas,35,0.0
1946,liessin,23,0.0
1947,liessin,24,0.0
1948,liessin,25,0.0
1949,liessin,27,0.0
1950,liessin,32,0.0
1951,liessin,34,0.0
1952,liessinbarra,25,0.2857142857142857
1953,litteratus,30,0.0
1954,litteratus,33,0.024390243902439025
1955,macvest,23,0.4957983193277311
1956,macvest,26,0.7192982456140351
1957,macvest,27,0.3064516129032258
1958,macvest,32,0.7192982456140351
1959,macvest,33,0.3709677419354839
1960,magister,24,0.09803921568627451
1961,magister,25,0.10526315789473684
1962,magister,29,0.0
1963,magister,30,0.6788990825688074
1964,magister,32,0.7012987012987013
1965,magister,33,0.6506849315068494
1966,magno,23,0.0
1967,magno,24,0.0
1968,magno,25,0.0
1969,magno,27,0.0
1970,magno,28,0.0
1971,magno,29,0.0
1972,magno,30,0.0
1973,magno,32,0.0
1974,magno,33,0.0
1975,magno,34,0.0
1976,magno,35,0.0
1977,magnum,23,0.0
1978,magnum,24,0.0
1979,magnum,25,0.0
1980,magnum,27,0.0
1981,magnum,28,0.0
1982,magnum,29,0.0
1983,magnum,30,0.0
1984,magnum,32,0.0
1985,magnum,33,0.0
1986,magnum,34,0.0
1987,magnum,35,0.0
1988,magnumagostiniano,23,0.0
1989,magnumagostiniano,24,0.0
1990,magnumagostiniano,25,0.0
1991,magnumagostiniano,27,0.0
1992,magnumagostiniano,28,0.0
1993,magnumagostiniano,29,0.0
1994,magnumagostiniano,30,0.0
1995,magnumagostiniano,32,0.0
1996,magnumagostiniano,33,0.0
1997,magnumagostiniano,34,0.0
1998,magnumagostiniano,35,0.0
1999,maplebearslz,23,0.5407925407925408
2000,maplebearslz,24,0.4169934640522876
2001,maplebearslz,25,0.43548387096774194
2002,maplebearslz,26,0.43478260869565216
2003,maplebearslz,30,0.1206896551724138
2004,maplebearslz,31,0.2679900744416873
2005,maplebearslz,32,0.5452453987730062
2006,maplebearslz,33,0.4645669291338583
2007,maplebearslz,34,0.2461706783369803
2008,maplebearslz,35,0.20930232558139536
2009,mariliamattoso,23,0.7566241413150148
2010,mariliamattoso,24,0.8176845943482224
2011,mariliamattoso,25,0.76751269035533
2012,mariliamattoso,26,0.7963446475195822
2013,mariliamattoso,27,0.813953488372093
2014,mariliamattoso,28,0.24615384615384617
2015,mariliamattoso,29,0.2366412213740458
2016,mariliamattoso,30,0.36222509702457956
2017,mariliamattoso,31,0.637065637065637
2018,mariliamattoso,32,0.668010752688172
2019,mariliamattoso,33,0.6746987951807228
2020,mariliamattoso,34,0.5587155963302752
2021,mariliamattoso,35,0.5022222222222222
2022,maristadomsilverio,23,0.0
2023,maristadomsilverio,24,0.0
2024,maristadomsilverio,25,0.0
2025,maristadomsilverio,26,0.0
2026,maristadomsilverio,27,0.0
2027,maristadomsilverio,28,0.0
2028,maristadomsilverio,31,0.0
2029,maristadomsilverio,32,0.0
2030,maristadomsilverio,33,0.0
2031,maristadomsilverio,35,0.0
2032,master,23,0.5047460844803038
2033,master,24,0.25864172427816184
2034,master,25,0.3005561172901921
2035,master,26,0.02015355086372361
2036,master,27,0.28402932738284986
2037,master,28,0.06567366283006093
2038,master,29,0.6629834254143646
2039,master,31,0.2367168913560666
2040,master,32,0.4180044066729619
2041,master,33,0.27248261942139496
2042,master,34,0.08269230769230769
2043,master,35,0.0546875
2044,meta,23,0.0
2045,meta,24,0.0
2046,meta,25,0.0
2047,meta,26,0.0
2048,meta,27,0.0
2049,meta,28,0.0
2050,meta,30,0.0
2051,meta,31,0.0
2052,meta,32,0.0
2053,meta,33,0.0
2054,meta,35,0.0
2055,metodocerto,23,0.0
2056,metodocerto,24,0.0
2057,metodocerto,25,0.0
2058,metodocerto,26,0.0
2059,metodocerto,27,0.0
2060,metodocerto,28,0.0
2061,metodocerto,31,0.0
2062,metodocerto,32,0.0
2063,metodocerto,33,0.0
2064,metodocerto,35,0.0
2065,minhalista,25,0.23333333333333334
2066,moaciralves,33,0.03076923076923077
2067,moaciralves,34,0.023809523809523808
2068,mobile,23,0.0
2069,mobile,24,0.0
2070,mobile,25,0.0
2071,mobile,27,0.0
2072,mobile,28,0.0
2073,mobile,29,0.0
2074,mobile,30,0.0
2075,mobile,32,0.0
2076,mobile,33,0.0
2077,mobile,34,0.0
2078,mobile,35,0.0
2079,montessori,23,0.06557377049180328
2080,montessori,33,0.18032786885245902
2081,montessori,34,0.09836065573770492
2082,motiva,23,0.0
2083,motiva,24,0.0
2084,motiva,25,0.0
2085,motiva,27,0.0
2086,motiva,28,0.0
2087,motiva,29,0.0
2088,motiva,30,0.0
2089,motiva,32,0.0
2090,motiva,33,0.0
2091,motiva,34,0.0
2092,motiva,35,0.0
2093,murilorocha,31,0.125
2094,murilorocha,32,0.06944444444444445
2095,murilorocha,35,0.013888888888888888
2096,navegasas,27,0.16666666666666666
2097,nossasenhoradesion,23,0.0
2098,nossasenhoradesion,24,0.0
2099,nossasenhoradesion,25,0.0
2100,nossasenhoradesion,27,0.0
2101,nossasenhoradesion,28,0.0
2102,nossasenhoradesion,29,0.0
2103,nossasenhoradesion,30,0.0
2104,nossasenhoradesion,32,0.0
2105,nossasenhoradesion,33,0.0
2106,nossasenhoradesion,34,0.0
2107,nossasenhoradesion,35,0.0
2108,notredame,23,0.0
2109,notredame,24,0.0
2110,notredame,25,0.0
2111,notredame,27,0.0
2112,notredame,28,0.0
2113,notredame,29,0.0
2114,notredame,30,0.0
2115,notredame,32,0.0
2116,notredame,33,0.0
2117,notredame,34,0.0
2118,notredame,35,0.0
2119,novotempo,23,0.2948717948717949
2120,novotempo,24,0.0
2121,novotempo,33,0.4807692307692308
2122,novotempo,34,0.391025641025641
2123,nsdasgracas,23,0.0
2124,nsdasgracas,24,0.0
2125,nsdasgracas,25,0.0
2126,nsdasgracas,26,0.0
2127,nsdasgracas,27,0.0
2128,nsdasgracas,28,0.0
2129,nsdasgracas,29,0.0
2130,nsdasgracas,30,0.0
2131,nsdasgracas,31,0.0
2132,nsdasgracas,32,0.0
2133,nsdasgracas,33,0.0
2134,nsdasgracas,34,0.0
2135,nsdasgracas,35,0.0
2136,nucleo,23,0.0
2137,nucleo,24,0.0
2138,nucleo,25,0.0
2139,nucleo,27,0.0
2140,nucleo,28,0.0
2141,nucleo,29,0.0
2142,nucleo,30,0.0
2143,nucleo,32,0.0
2144,nucleo,33,0.0
2145,nucleo,34,0.0
2146,nucleo,35,0.0
2147,nucleocriativo,23,0.2836710369487485
2148,nucleocriativo,24,0.22692307692307692
2149,nucleocriativo,25,0.13345356176735798
2150,nucleocriativo,32,0.25
2151,nucleocriativo,34,0.1968503937007874
2152,nucleocriativo,35,0.17318435754189945
2153,nucleopva,28,0.5223214285714286
2154,objetivoamericana,23,0.0
2155,objetivoamericana,24,0.0
2156,objetivoamericana,25,0.0
2157,objetivoamericana,26,0.0
2158,objetivoamericana,27,0.0
2159,objetivoamericana,28,0.0
2160,objetivoamericana,31,0.0
2161,objetivoamericana,32,0.0
2162,objetivoamericana,33,0.0
2163,objetivoamericana,35,0.0
2164,objetivohortolandia,23,0.0
2165,objetivohortolandia,24,0.0
2166,objetivohortolandia,25,0.0
2167,objetivohortolandia,26,0.0
2168,objetivohortolandia,27,0.0
2169,objetivohortolandia,28,0.0
2170,objetivohortolandia,31,0.0
2171,objetivohortolandia,32,0.0
2172,objetivohortolandia,33,0.0
2173,objetivohortolandia,35,0.0
2174,objetivolorena,23,0.4260382641157256
2175,objetivolorena,24,0.38552437223042835
2176,objetivolorena,25,0.1762917933130699
2177,objetivolorena,26,0.39490445859872614
2178,objetivolorena,31,0.16666666666666666
2179,objetivolorena,32,0.1818825194621373
2180,objetivolorena,33,0.15421686746987953
2181,objetivolorena,34,0.33880597014925373
2182,objetivolorena,35,0.15639097744360902
2183,objetivoteresina,23,0.0
2184,objetivoteresina,24,0.14285714285714285
2185,objetivoteresina,25,0.0
2186,objetivoteresina,27,0.0
2187,objetivoteresina,28,0.0
2188,objetivoteresina,29,0.0
2189,objetivoteresina,30,0.0
2190,objetivoteresina,32,0.0
2191,objetivoteresina,33,0.0
2192,objetivoteresina,34,0.0
2193,objetivoteresina,35,0.0
2194,oficinadoestudante,23,0.2518837459634015
2195,oficinadoestudante,24,0.05955678670360111
2196,oficinadoestudante,25,0.0
2197,oficinadoestudante,26,0.0
2198,oficinadoestudante,27,0.0
2199,oficinadoestudante,28,0.0
2200,oficinadoestudante,31,0.0
2201,oficinadoestudante,32,0.0
2202,oficinadoestudante,33,0.0
2203,oficinadoestudante,35,0.0
2204,osequim,30,0.0
2205,osequim,34,0.006507592190889371
2206,oswald,23,0.0
2207,oswald,24,0.0
2208,oswald,25,0.0
2209,oswald,26,0.0
2210,oswald,27,0.0
2211,oswald,32,0.0
2212,oswald,33,0.0
2213,oswald,34,0.0
2214,oswald,35,0.0
2215,oswalddeandrade,23,0.0
2216,oswalddeandrade,24,0.0
2217,oswalddeandrade,25,0.0
2218,oswalddeandrade,27,0.0
2219,oswalddeandrade,28,0.0
2220,oswalddeandrade,29,0.0
2221,oswalddeandrade,30,0.0
2222,oswalddeandrade,32,0.0
2223,oswalddeandrade,33,0.0
2224,oswalddeandrade,34,0.0
2225,oswalddeandrade,35,0.0
2226,overabelcabral,23,0.44379046497939967
2227,overabelcabral,24,0.25433382862803366
2228,overabelcabral,25,0.1910884504544447
2229,overabelcabral,26,0.25296239052035036
2230,overabelcabral,27,0.0673076923076923
2231,overabelcabral,28,0.6699029126213593
2232,overabelcabral,29,0.6650485436893204
2233,overabelcabral,30,0.496
2234,overabelcabral,31,0.6192609182530795
2235,overabelcabral,32,0.5642201834862385
2236,overabelcabral,33,0.6354790419161677
2237,overabelcabral,34,0.5021834061135371
2238,overabelcabral,35,0.4995224450811843
2239,overjoaopessoa,23,0.2236024844720497
2240,overjoaopessoa,24,0.11674347158218126
2241,overjoaopessoa,25,0.11638591117917305
2242,overjoaopessoa,26,0.17687074829931973
2243,overjoaopessoa,27,0.0
2244,overjoaopessoa,32,0.7346938775510204
2245,overjoaopessoa,33,0.5426829268292683
2246,overjoaopessoa,34,0.45918367346938777
2247,overjoaopessoa,35,0.6165413533834586
2248,overlimaesilva,23,0.8148148148148148
2249,overlimaesilva,24,0.8508557457212714
2250,overlimaesilva,25,0.7010309278350515
2251,overlimaesilva,26,0.6444444444444445
2252,overlimaesilva,31,0.9459459459459459
2253,overlimaesilva,32,0.9459459459459459
2254,overlimaesilva,33,0.8497109826589595
2255,overlimaesilva,34,0.7601156069364162
2256,overlimaesilva,35,0.6601941747572816
2257,overmarciliofurtado,23,0.3691639522258415
2258,overmarciliofurtado,24,0.2237604636188023
2259,overmarciliofurtado,25,0.2209838585703305
2260,overmarciliofurtado,26,0.2199017199017199
2261,overmarciliofurtado,27,0.12396694214876033
2262,overmarciliofurtado,28,0.6496350364963503
2263,overmarciliofurtado,29,0.6715328467153284
2264,overmarciliofurtado,30,0.4391891891891892
2265,overmarciliofurtado,31,0.6125
2266,overmarciliofurtado,32,0.7346491228070176
2267,overmarciliofurtado,33,0.6151898734177215
2268,overmarciliofurtado,34,0.3766546329723225
2269,overmarciliofurtado,35,0.6482479784366577
2270,overmossoro,23,0.2653061224489796
2271,overmossoro,24,0.4071246819338422
2272,overmossoro,25,0.19971671388101983
2273,overmossoro,26,0.18627450980392157
2274,overmossoro,30,1.0
2275,overmossoro,31,0.7419354838709677
2276,overmossoro,32,0.7853107344632768
2277,overmossoro,33,0.4941860465116279
2278,overmossoro,34,0.46153846153846156
2279,overmossoro,35,0.6238938053097345
2280,overnascimentodecastro,23,0.3023255813953488
2281,overnascimentodecastro,24,0.0
2282,overnascimentodecastro,25,0.7339449541284404
2283,overnascimentodecastro,26,0.0
2284,overnascimentodecastro,27,0.07719298245614035
2285,overnascimentodecastro,33,0.2743682310469314
2286,overnascimentodecastro,34,0.1618705035971223
2287,overnascimentodecastro,35,0.0
2288,overpontanegra,23,0.5041398344066237
2289,overpontanegra,24,0.25894454382826476
2290,overpontanegra,25,0.18794133623030962
2291,overpontanegra,26,0.27610008628127697
2292,overpontanegra,27,0.0
2293,overpontanegra,28,0.5368421052631579
2294,overpontanegra,29,0.6631578947368421
2295,overpontanegra,31,0.468944099378882
2296,overpontanegra,32,0.5664739884393064
2297,overpontanegra,33,0.5725047080979284
2298,overpontanegra,34,0.42024539877300615
2299,overpontanegra,35,0.5338983050847458
2300,overzonanorte,23,0.2925890279114533
2301,overzonanorte,24,0.23041084286319355
2302,overzonanorte,25,0.16505840528186896
2303,overzonanorte,26,0.19603356216628529
2304,overzonanorte,27,0.20634920634920634
2305,overzonanorte,28,0.0
2306,overzonanorte,29,0.0
2307,overzonanorte,30,0.41304347826086957
2308,overzonanorte,31,0.374
2309,overzonanorte,32,0.5634218289085545
2310,overzonanorte,33,0.4253731343283582
2311,overzonanorte,34,0.2855855855855856
2312,overzonanorte,35,0.4068100358422939
2313,ovquim,30,0.0
2314,padreeustaquio,23,0.0
2315,padreeustaquio,24,0.0
2316,padreeustaquio,25,0.0
2317,padreeustaquio,26,0.0
2318,padreeustaquio,27,0.0
2319,padreeustaquio,28,0.0
2320,padreeustaquio,30,0.0
2321,padreeustaquio,31,0.0
2322,padreeustaquio,32,0.0
2323,padreeustaquio,33,0.0
2324,padreeustaquio,35,0.0
2325,palmares,23,0.0
2326,palmares,24,0.0
2327,palmares,25,0.0
2328,palmares,27,0.0
2329,palmares,28,0.0
2330,palmares,29,0.0
2331,palmares,30,0.0
2332,palmares,32,0.0
2333,palmares,33,0.0
2334,palmares,34,0.0
2335,palmares,35,0.0
2336,pauloviana,31,0.0
2337,pcf,23,0.0
2338,pcf,24,0.0
2339,pcf,25,0.0
2340,pcf,26,0.0
2341,pcf,27,0.0
2342,pcf,28,0.0
2343,pcf,31,0.0
2344,pcf,32,0.0
2345,pcf,33,0.0
2346,pcf,35,0.0
2347,pearson,31,0.0
2348,pensecursos,23,0.0
2349,pensecursos,24,0.0
2350,pensecursos,25,0.0
2351,pensecursos,26,0.0
2352,pensecursos,27,0.0
2353,pensecursos,28,0.0
2354,pensecursos,31,0.0
2355,pensecursos,32,0.0
2356,pensecursos,33,0.0
2357,pensecursos,35,0.0
2358,pesenglish,34,0.0
2359,physicsalcindocacela,23,0.41867954911433175
2360,physicsalcindocacela,24,0.5227272727272727
2361,physicsalcindocacela,25,0.3376264949402024
2362,physicsalcindocacela,27,0.38
2363,physicsalcindocacela,30,0.0
2364,physicsalcindocacela,31,0.0
2365,physicsalcindocacela,32,0.0
2366,physicsalcindocacela,33,0.34553775743707094
2367,physicsalcindocacela,34,0.38866930171277997
2368,physicsalmirantebarroso,23,0.2907573812580231
2369,physicsalmirantebarroso,24,0.23713490959666203
2370,physicsalmirantebarroso,25,0.07976899476628767
2371,physicsalmirantebarroso,26,0.21739130434782608
2372,physicsalmirantebarroso,33,0.3613013698630137
2373,physicsalmirantebarroso,34,0.31007751937984496
2374,physicsaugustomontenegro,23,0.3026785714285714
2375,physicsaugustomontenegro,24,0.28296703296703296
2376,physicsaugustomontenegro,25,0.07900136798905609
2377,physicsaugustomontenegro,26,0.22085889570552147
2378,physicsaugustomontenegro,33,0.2826086956521739
2379,physicsaugustomontenegro,34,0.23487544483985764
2380,physicsbatistacampos,23,0.7829457364341085
2381,physicsbatistacampos,24,0.7164179104477612
2382,physicsbatistacampos,25,0.5172932330827068
2383,physicsbatistacampos,26,0.19577735124760076
2384,physicsbatistacampos,32,0.5483870967741935
2385,physicsbatistacampos,33,0.0
2386,physicsbatistacampos,34,0.0
2387,physicscidadenova,23,0.41801685029163965
2388,physicscidadenova,24,0.5637583892617449
2389,physicscidadenova,25,0.10028248587570622
2390,physicscidadenova,26,0.15263157894736842
2391,physicscidadenova,33,0.4091539528432732
2392,physicscidadenova,34,0.37281553398058254
2393,physicsconselheirofurtado,23,0.3183000867302689
2394,physicsconselheirofurtado,24,0.0
2395,physicsconselheirofurtado,25,0.0766943183596807
2396,physicsconselheirofurtado,26,0.16666666666666666
2397,physicsconselheirofurtado,27,0.0
2398,physicsconselheirofurtado,31,0.1962962962962963
2399,physicsconselheirofurtado,32,0.43703703703703706
2400,physicsconselheirofurtado,33,0.5105042016806722
