,namespace,Porcentagem de exercícios de AAs em relatórios de AD,Média de exercícios em relatórios de AD por turma,Nº de AAs aplicadas da estante,Porcentagem de AAs com classificação de habilidades iniciada,Porcentagem de AAs com classificação de habilidades finalizada,Porcentagem de AAs com classificação de habilidades finalizada (ao menos foi iniciada),Porcentagem de visualização dos relatórios de AD por alunos,Porcentagem de professores que visualizaram relatórios de AD,Porcentagem de administradores que visualizaram relatórios de AD
1507,esteioeducacaoadventista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,estantefix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,esramada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,esperoqueestesejaok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,especificocn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,espacoamais,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,escolazeferino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,escolatecnicadoimperador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,escolasantamarta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,etsaomatheus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,eucorrijo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,febave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,fatene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,fariasbrito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,faculdadeterranordeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,faculdadejaguariuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,faculdadeguarai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,facesp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,eurekacolegio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,facens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,experimentacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,exitoinstituto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,evangelicoce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,evangelicobebedouro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,habilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,ipeonline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,ipeeducacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,ipeccotia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,ipcf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,ipanemanotredame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,ipae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,ios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,intensivaocomalu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,integraformacoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,integradaruibarbosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,institutopandavas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,institutomuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,institutomontessori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,institutomeninodedeus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,institutomariobragancamg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,iter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,jhg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,ipi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,ispindorama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,iraciveiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,ipirangasesi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,iftmparacatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,ifaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,iesg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,iepam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,ienh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,idealsagradocoracaodejesus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,iacs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,humbertocampos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,hubeducacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,https://colegiomastersp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,hogwarts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,highline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,harmoniabilingue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,imep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,institutoeducacionalsuperacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,institutoeducacionalflorence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,institutoeducacionaldeamericana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,institutoeducacionalanaoliveira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,institutocristaoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,institutocolorir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,institutoadventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,imhpicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,insgmacae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,insef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,inovar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,ingenious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,impactofloriano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,imjedu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,sesitatuape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,simuladoenem2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,simonealmeida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,sigmacursoecolegio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,sesisjc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,sesisaomigueldooeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,sesijacarei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,soueducativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,sonhomeu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,sistemamaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,siqueirafelix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,secretariadealagoas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,scoredu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,saojosecaxias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,saojoseal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,saojoaoilhabela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,santissimosenhor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,seculo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,sesigama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,sesicic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,sesi376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,senaiserra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,senacsc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,sementes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,vanessaramos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,viadeacesso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,vetorbrasil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,vencermelhor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,vieiraeducacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,vaivaivaivaivai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,usj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,ursinhofeliz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,universidademetodistasp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,uninter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,stellamaris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,witidiomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,wisecash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,wise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,webinars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,vronlineschool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,vivap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,vilagelin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,viladasletras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,unicursos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,teofilorezende,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,testeiory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,testeguilherme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,testedozeset,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,testedetoken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,testeconquista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,terezaverzeri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,terceiromilenio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,terceiradimensao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,teotonioneto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,teles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,unicep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,tdd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,tableautaubate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,superpasso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,supergeeks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,superar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,suellenenglishteacher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,suelenenglishteacher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,stone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,testeonzesetembro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,textecnologia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,umdoisquatro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,ulbra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,uirapuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,tuue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,tsukimi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,trattoatelier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,topgunverissimo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,topguncolombo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,topdelinha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,tomazdeaquino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,santenseadventista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,santanavest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,oiapoque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,positivo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,portalceuaguiar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,pointedu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,pleno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,planneta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,planetaencantado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,pitagorasjuruti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,preparacursos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,pitagorasjc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,pitagorascidadejardim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,piracicabaeducacaoadventista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,escolasantamaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,patriciafreitas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,patriciafigueiredo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,parceiros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,ovquim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,overcolegioecurso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,over,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,opet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,ongcidadededeus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,patronatosaojose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,pinheirosonline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,piemonte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,physicstrescoracoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,physics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,personalvestibulares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,pequenospassos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,pensecursos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,pencantado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,rogeriolourenco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,rodrigogabrielcursosonline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,robertomarcal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,ricardowobeto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,reisalomao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,reforcotiacoruja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,ruilima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,reforcoescolarla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,redhouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,redeclarissas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,redacaointerativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,proa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,sanar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,santaizabel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,santagertrudes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,santaclara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,santacatarinaes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,sandraoliveira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,salinhadogui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,sabixao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,salesianocampos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,salesianoaracaju,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1711,saladeexatas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,saintmartin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,saintgobain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,sagradocoracaodejesus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,saedigital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,recreiochristianschool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,professoraleila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,projetomoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,progressaoeducacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,profroberta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,profluizbilac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,profilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,professormarciodarlen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,professorale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,recantodosaber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,professoragleise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,profeduardo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,profdouglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,profdiego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,profcelso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,proens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,projetoventoepopa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,projetovinteeum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,propostaatual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,raphaeldisanto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,raphaelaulasparticulares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,quimicanadosecerta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,questoesvitae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,queroaprender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,qmdoismildez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,qi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,qeducadores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,pucsp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,prudentedemorais,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,prosperi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,escolasantamariagoretti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,chcardoso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,challenge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,chacaravivaavida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,cfimaculadaconceicao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,cevip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,cetutores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,cesimoesfilho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,cesilvapaiva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,cesilvamachado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,cnsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,colegio1mundo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,colbrasileiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,coelgiocardeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,cocunidsul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,coc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,cmariaimaculada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,cnsco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,cnscarmo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,cnsasjc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,cnn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,cnecporangatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,cmsaipiau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,cmodelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,centrodeensinosementinhadofuturo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,centrodeensinomoderno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,centreensinoetreinamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,centec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,censic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,cenpec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,cenic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,cenecistaml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,cenaza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,cempacanguaretamarn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,cemluciamayvore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,cemardf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,cema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,celauracabral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,cekerigma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,cejosueroberto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,centrodeensinoserrano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,centroedcordeiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,cerecantointerativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,cepaulista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,cepresbiterianodebayeux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,ceprabotucatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,cepotencial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,ceportoseguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,cepep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,centroeditalva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,centrosuperiordetecnologia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,centroescolaranamelia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,centroedupincelmagico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,centroeducacionalsonhodedeus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,centroeducacionalmeta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,centroeducacionalkolping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,centroeducacionalinovacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,centroeducacionalimpar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,centroeducacionalbrasileirinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,centroeducacionalaprendiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
